mean_abs_fbme_d1_cgm,total_demand,total_renewables,renewable_share,hourly_d1_overloads,hourly_d1_overload_mw,sum_abs_np_diff,mean_line_loading,max_line_loading,d1_cgm_objective,d0_objective,n_ptdf_rows_raw,n_unique_cnec_idx,n_matched_lines,status,reason,strategy,t
7.77345241536602e-12,33658.01413630487,6412.876451999999,0.19053044621200085,0,0.0,8.549250196665525e-11,0.286327195607568,0.9249728092169369,1143894.6735277856,0.0,189,63,63,ok,,dynamic_gen,5979
1.0820437841821493e-12,34319.57897396649,5944.199186999998,0.17320140178610696,0,0.0,1.1368683772161603e-11,0.27784836840130483,0.8929878735624115,1204639.481436166,0.0,189,63,63,ok,,dynamic_gen,5980
3.725078729470267e-13,37181.565989067836,5417.213054999999,0.14569620485034906,0,0.0,2.2737367544323206e-12,0.30788744852118055,0.9633929911054213,1406032.6288076234,0.0,189,63,63,ok,,dynamic_gen,5981
19.683726128899856,44185.85656180218,5020.6948076539275,0.1136267393760161,2,19.90276952314275,1378.5454311553785,0.36549023506004863,1.0388169334331876,1867029.6828628955,0.0,174,58,58,ok,,dynamic_gen,5982
25.12540975241796,47711.00393504187,5561.7556867170915,0.11657175972002969,5,42.17418950423388,1304.2942304546327,0.366799888684686,1.063350184225764,2047747.9267814169,10777.527729618909,186,62,62,ok,,dynamic_gen,5983
53.41857303385559,48337.15708212323,7325.4763588013175,0.15154959043941238,5,88.09188666349411,3370.680359561533,0.3734079208775007,1.1297780132087425,1974650.9527324936,77570.52460640168,183,61,61,ok,,dynamic_gen,5984
85.99867001454281,47496.93827108356,9345.173579630577,0.19675317862162028,3,84.00308489552941,3053.4596724218122,0.3647887706060126,1.1336195039942774,1793808.675866793,81433.1328831967,183,61,61,ok,,dynamic_gen,5985
54.39668758204588,47023.223809547664,10508.201775411279,0.2234683401965664,3,61.27424145963329,1638.7562493036874,0.35623411352150974,1.105751585788461,1691640.2353712467,53412.018808261244,189,63,63,ok,,dynamic_gen,5986
72.92999700622433,47935.19672202596,10741.820212043473,0.22409045850661263,3,75.30799944378401,2218.1469849599325,0.3603144678584163,1.122958427866702,1732705.99959214,70713.45055433443,189,63,63,ok,,dynamic_gen,5987
22.013925646750142,46643.135375985235,10971.841488520211,0.23522950162070777,3,41.49169892348283,622.8605918913322,0.34987555023782585,1.0814961379098482,1642062.755044432,29023.233577661587,189,63,63,ok,,dynamic_gen,5988
11.911693012283305,45192.07598243932,10716.614515031079,0.23713481361633681,1,10.398073684484132,404.11065678948125,0.33698090219620624,1.0371109010785717,1568308.7927424412,0.0,189,63,63,ok,,dynamic_gen,5989
2.4602708504512867,44074.12580841936,10281.207724205959,0.23327082581050235,1,1.486186023200446,102.29746044514695,0.3270720111369733,1.0053042230864018,1523462.3312096265,0.0,189,63,63,ok,,dynamic_gen,5990
2.40200283351788e-13,43728.252425079685,9577.520918654609,0.21902363775144978,0,0.0,4.547473508864641e-13,0.328601981956676,0.9993633738757066,1549290.8276002847,0.0,189,63,63,ok,,dynamic_gen,5991
4.33212762920138,43595.31454536067,8956.858292365616,0.2054546087297078,1,2.6091739539008927,179.59519547151967,0.3311716852066512,1.0093121860296574,1583971.8799676506,0.0,189,63,63,ok,,dynamic_gen,5992
39.38928212434657,44662.62910425174,6949.502087062831,0.15559993279484885,3,21.11471786985095,1335.8756838717836,0.34667735986452614,1.0565118467871757,1763815.5817454814,3901.5984967610016,180,60,60,ok,,dynamic_gen,5993
22.999715377691246,45537.32888559359,4836.957566926434,0.10621961553956401,1,11.23488849792517,1453.2597812471959,0.35643882931667425,1.0400975073197867,1937924.7608391517,0.0,174,58,58,ok,,dynamic_gen,5994
7.472348685471345e-13,46809.95590582774,3874.6973024999998,0.08277506841269228,0,0.0,8.185452315956354e-12,0.34535456374498413,0.9990391038740523,2070552.477845999,0.0,174,58,58,ok,,dynamic_gen,5995
4.2796403794228534e-13,47018.17132803811,3532.989811500001,0.07514094469669838,0,0.0,2.2737367544323206e-12,0.3381621064808836,0.9908886193801046,2105236.8037969638,0.0,177,59,59,ok,,dynamic_gen,5996
2.5058057792961797e-13,44159.929354055654,3163.1500110000006,0.07162941737608321,0,0.0,2.7284841053187847e-12,0.3406549436742736,0.9664788083498675,1950886.1087267292,0.0,180,60,60,ok,,dynamic_gen,5997
1.7034785187141704e-12,39917.28528644309,3033.5406510000007,0.0759956652671034,0,0.0,2.000888343900442e-11,0.3204055252535762,0.9712771499460606,1694086.5080533433,0.0,174,58,58,ok,,dynamic_gen,5998
4.290330097412203e-13,35832.9523061305,3072.350241,0.08574091843597172,0,0.0,4.774847184307873e-12,0.2922713798334921,0.9689276557913147,1434858.7891144447,0.0,189,63,63,ok,,dynamic_gen,5999
1.9424645345459858e-13,34092.59402614817,3223.2255285000006,0.09454327605660828,0,0.0,4.092726157978177e-12,0.2689833252676425,0.8781397458684058,1314267.3681040392,0.0,189,63,63,ok,,dynamic_gen,6000
2.705404334118805e-13,33106.651011569185,3470.287667999999,0.10482146523329407,0,0.0,2.1600499167107046e-12,0.25793313095391623,0.8721988241608039,1235295.9192544422,0.0,189,63,63,ok,,dynamic_gen,6001
3.099457262464264e-13,32239.66291253142,3757.188165,0.11653931293244374,0,0.0,2.9558577807620168e-12,0.25276328164187933,0.8679096750000828,1166845.2169650132,0.0,189,63,63,ok,,dynamic_gen,6002
3.293257461427561e-13,31947.30594518133,4073.912885999999,0.12751976310586136,0,0.0,4.433786671143025e-12,0.25300791596272376,0.8681653305825823,1129942.479928599,0.0,189,63,63,ok,,dynamic_gen,6003
1.980897005625486e-13,32498.624749903756,4103.779022999999,0.1262754671799505,0,0.0,1.3642420526593924e-12,0.258021895129183,0.8742826337634759,1158964.4126170548,0.0,189,63,63,ok,,dynamic_gen,6004
2.4011922402413024e-13,35363.559045885726,3991.9164075,0.11288220176935014,0,0.0,2.7284841053187847e-12,0.2940534640025698,0.9504408504231361,1342859.7575556794,0.0,189,63,63,ok,,dynamic_gen,6005
1.4360343447905724e-12,41704.91086054792,3610.575111194189,0.08657433948887125,0,0.0,1.9099388737231493e-11,0.34079951160438493,0.9767668757539826,1762361.6738572847,0.0,177,59,59,ok,,dynamic_gen,6006
10.55496051487859,45229.81447371479,4467.516499265673,0.09877370825524745,1,5.435695767332447,703.1202884851691,0.34396715702379776,1.0194000902509177,1920374.1978706282,0.0,180,60,60,ok,,dynamic_gen,6007
54.037822589461655,46104.846655155954,6412.570894090038,0.13908669823919506,3,74.99891653704725,3477.9457722228385,0.3533486812252122,1.1225794601824006,1858715.1568704713,70332.39960417186,174,58,58,ok,,dynamic_gen,6008
70.25032634319763,44402.825186627844,8212.58664832428,0.1849563989184532,3,53.994187580279515,2144.9812349843523,0.33663159587008457,1.096825485055885,1649108.8124757528,44436.84940289283,189,63,63,ok,,dynamic_gen,6009
24.319989035477214,43441.43545938484,8445.995823326168,0.19442257683272626,1,9.059134351559408,764.2964702610777,0.324653881069761,1.0323322039234897,1568327.6233484633,0.0,189,63,63,ok,,dynamic_gen,6010
2.554574786365363e-13,42761.921016360284,8261.639341371416,0.1932008465711958,0,0.0,1.8189894035458565e-12,0.31746276885020086,0.994015231113838,1533908.3220877172,0.0,186,62,62,ok,,dynamic_gen,6011
5.171603539101791e-13,41807.09065107707,8273.825551236905,0.19790483916449583,0,0.0,6.139089236967266e-12,0.30948824323415336,0.9699481057051954,1477492.6942739885,0.0,189,63,63,ok,,dynamic_gen,6012
4.900054610967653e-13,41358.70507710893,8097.279749377176,0.19578175221590363,0,0.0,5.9117155615240335e-12,0.30390542610814675,0.9676076869919842,1465908.255292183,0.0,189,63,63,ok,,dynamic_gen,6013
3.4112375607148596e-13,40911.11726337913,7606.139540808604,0.18591864631419164,0,0.0,4.376943252282217e-12,0.30044549349351773,0.9685910521378602,1477724.9235434448,0.0,189,63,63,ok,,dynamic_gen,6014
2.088680086982186e-13,40771.08818154139,6515.361348921528,0.1598034695544692,0,0.0,1.5916157281026244e-12,0.3036726088316006,0.9601441517298965,1542085.0455616126,0.0,189,63,63,ok,,dynamic_gen,6015
2.812953991839202e-13,41153.48125579239,5919.493381080424,0.14383943230190885,0,0.0,1.8189894035458565e-12,0.3108740467146234,0.9866462318677381,1611226.023934801,0.0,189,63,63,ok,,dynamic_gen,6016
26.273442976942544,42740.07124983202,4298.636176493056,0.10057625199934478,2,13.456701759147109,1202.5318494913479,0.3250300650608268,1.0455063047619073,1805164.56888922,0.0,180,60,60,ok,,dynamic_gen,6017
1.9708270100830945,44624.11501274455,2529.6190231144355,0.05668726477582764,1,1.0398847247524259,134.51158397298923,0.331876412724174,1.0037113661938162,2022653.8106088291,0.0,180,60,60,ok,,dynamic_gen,6018
4.469325810908101e-13,45490.30535154397,1945.6174154999999,0.04276993527443896,0,0.0,2.7284841053187847e-12,0.32171443349984874,0.9685771935388123,2105963.4800328547,0.0,177,59,59,ok,,dynamic_gen,6019
4.3068408655924626e-13,45819.69168995766,1928.0316869999997,0.04207867001912996,0,0.0,5.002220859751105e-12,0.31951558902821237,0.9654540069724187,2129524.4742205977,0.0,180,60,60,ok,,dynamic_gen,6020
1.91901239822389e-13,43593.918464943556,1720.7074785,0.03947127349618095,0,0.0,3.183231456205249e-12,0.3235219384192369,0.9358587566771845,2006164.3035490615,0.0,180,60,60,ok,,dynamic_gen,6021
3.2984659737657115e-13,40092.083418669084,1636.9739610000001,0.040830354060316425,0,0.0,4.092726157978177e-12,0.3113093393125432,0.9301589803648769,1795730.3583830185,0.0,171,57,57,ok,,dynamic_gen,6022
3.309725247581368e-13,37402.81149517134,1613.867298,0.04314828841699101,0,0.0,3.183231456205249e-12,0.29262075217855543,0.9209582378924054,1630642.377523251,0.0,177,59,59,ok,,dynamic_gen,6023
2.999163901531393e-13,34175.982131062774,1566.155379,0.045826199609828075,0,0.0,4.547473508864641e-12,0.2639079876092787,0.8737053429481353,1433205.3094861768,0.0,189,63,63,ok,,dynamic_gen,6024
3.4446334587026216e-13,33220.486965580945,1534.9501919999998,0.046204927507243636,0,0.0,3.524291969370097e-12,0.25201855765420433,0.867433801428533,1375247.3629746146,0.0,189,63,63,ok,,dynamic_gen,6025
2.134288670392258e-13,32426.117208240044,1544.3406464999998,0.04762644372689666,0,0.0,3.183231456205249e-12,0.24496817123236558,0.8620122328900985,1325372.6805756574,0.0,189,63,63,ok,,dynamic_gen,6026
6.134231150189585e-13,31966.208430829014,1596.9464730000002,0.04995733155077175,0,0.0,9.464429240324534e-12,0.2424429470601276,0.8579121083827169,1294411.4780589608,0.0,189,63,63,ok,,dynamic_gen,6027
2.776174619102011e-13,31879.850885027183,1477.7354324999997,0.04635327303848961,0,0.0,4.774847184307873e-12,0.24307558006791308,0.860415251855024,1296032.5480382997,0.0,189,63,63,ok,,dynamic_gen,6028
3.725831025042898e-13,32445.77313411281,1369.9013535,0.04222125784574738,0,0.0,5.343281372915953e-12,0.248267560890025,0.8674777455469078,1336627.0305855654,0.0,189,63,63,ok,,dynamic_gen,6029
1.9181714508501915e-13,34607.61474002549,1327.4717540906574,0.03835779391508794,0,0.0,2.9558577807620168e-12,0.2770995360154234,0.9159172357034231,1471850.574811922,0.0,189,63,63,ok,,dynamic_gen,6030
3.1154070795726434e-13,36371.17454693997,2433.0494352306982,0.06689499213424217,0,0.0,3.524291969370097e-12,0.2861429782843044,0.8873854034685689,1514362.1526502054,0.0,189,63,63,ok,,dynamic_gen,6031
