d1_cgm_objective,d0_objective,strategy,t
1994939.089635789,320960.242257255,dynamic_gen,7188
2108254.754342975,318589.8916617443,dynamic_gen,7186
2099575.4342072336,191972.6944204995,dynamic_gen,7189
2165008.561026337,148168.92883824735,dynamic_gen,7190
2259258.8084161086,52956.25071343474,dynamic_gen,7192
2272941.8226048807,82452.40229527737,dynamic_gen,7191
2289061.2980789645,0.0,dynamic_gen,7193
2327904.4452159028,6129.385849407331,dynamic_gen,7194
2265074.9982901867,29347.885312179995,dynamic_gen,7195
2084509.8154335509,41734.27067508115,dynamic_gen,7196
1856966.535465851,5135.363622829333,dynamic_gen,7198
1999921.628265887,34727.817607857134,dynamic_gen,7197
1668049.7208155477,0.0,dynamic_gen,7199
1503099.0898087826,0.0,dynamic_gen,7200
1311504.185645496,0.0,dynamic_gen,7203
1435104.7679060558,0.0,dynamic_gen,7201
1267979.6191819103,0.0,dynamic_gen,7205
1282693.1043407375,0.0,dynamic_gen,7204
1380189.7967387,0.0,dynamic_gen,7202
1292485.3794485843,0.0,dynamic_gen,7206
1444180.9424661063,0.0,dynamic_gen,7207
1606586.176324749,0.0,dynamic_gen,7208
1636900.3508886728,0.0,dynamic_gen,7209
1433606.8591495901,0.0,dynamic_gen,7212
1611944.5802613804,0.0,dynamic_gen,7210
1498796.646775085,0.0,dynamic_gen,7211
1408400.2686229073,0.0,dynamic_gen,7215
1344369.7198425434,0.0,dynamic_gen,7214
1360201.263341186,0.0,dynamic_gen,7213
1881876.730037884,0.0,dynamic_gen,7218
1506188.2465406097,0.0,dynamic_gen,7216
1692596.952624023,0.0,dynamic_gen,7217
1908449.9872740353,0.0,dynamic_gen,7219
1651756.8405424848,0.0,dynamic_gen,7221
1773845.2533100515,0.0,dynamic_gen,7220
1607060.3198856185,0.0,dynamic_gen,7222
1453802.987668695,0.0,dynamic_gen,7223
1236820.7144925585,0.0,dynamic_gen,7225
1194867.3013871682,0.0,dynamic_gen,7224
1215092.2645978099,0.0,dynamic_gen,7227
1230145.64291659,0.0,dynamic_gen,7226
1204811.6227166909,0.0,dynamic_gen,7228
1193977.994658047,0.0,dynamic_gen,7229
1194542.4794535576,0.0,dynamic_gen,7230
1290061.0405231,0.0,dynamic_gen,7231
1340368.5152888857,0.0,dynamic_gen,7232
1177440.0684452462,0.0,dynamic_gen,7235
1175288.156568343,0.0,dynamic_gen,7234
1233693.7577772895,0.0,dynamic_gen,7233
1204946.3954623875,0.0,dynamic_gen,7236
1148446.2700979519,0.0,dynamic_gen,7237
1164463.538235319,0.0,dynamic_gen,7238
1322641.7993194151,0.0,dynamic_gen,7239
1920048.5513881794,0.0,dynamic_gen,7241
2037885.5040386734,0.0,dynamic_gen,7242
1542005.8215048653,0.0,dynamic_gen,7240
1812199.1255766023,0.0,dynamic_gen,7245
1966323.600805468,0.0,dynamic_gen,7243
1874728.7399363993,0.0,dynamic_gen,7244
1730384.573856723,0.0,dynamic_gen,7246
1498274.0773701714,0.0,dynamic_gen,7247
1381988.1998522936,0.0,dynamic_gen,7248
1353629.6341466985,0.0,dynamic_gen,7249
1312009.1410616755,0.0,dynamic_gen,7251
1323985.9865492797,0.0,dynamic_gen,7250
1337782.6918165423,0.0,dynamic_gen,7252
2218604.6827487266,0.0,dynamic_gen,7255
1976698.4526108806,0.0,dynamic_gen,7254
2193817.183459094,0.0,dynamic_gen,7256
1493059.4678900135,0.0,dynamic_gen,7253
2072817.8618458677,105922.1154021516,dynamic_gen,7257
2016435.1062412292,176068.29733482676,dynamic_gen,7258
2070709.9541211186,251046.65685692563,dynamic_gen,7261
2026027.89992168,251250.2334788115,dynamic_gen,7259
2043133.6622246148,285034.9652085054,dynamic_gen,7260
2164308.641255088,174014.49543157633,dynamic_gen,7262
2258327.8631208893,0.0,dynamic_gen,7263
2284930.1039617704,0.0,dynamic_gen,7264
2421427.589007293,0.0,dynamic_gen,7266
2247695.3610140346,0.0,dynamic_gen,7267
2455138.255830167,0.0,dynamic_gen,7265
1699014.8112797444,19210.182101039856,dynamic_gen,7270
1854331.7474047653,10321.353105192704,dynamic_gen,7269
2021393.5271204095,0.0,dynamic_gen,7268
1449418.6682869955,0.0,dynamic_gen,7271
1319308.3900391292,0.0,dynamic_gen,7272
1229303.3770796014,0.0,dynamic_gen,7274
1257802.4624426693,0.0,dynamic_gen,7273
1260690.9355393976,0.0,dynamic_gen,7275
1417550.6631096846,0.0,dynamic_gen,7277
1276963.0554253273,0.0,dynamic_gen,7276
1826524.787325799,0.0,dynamic_gen,7278
2151534.1081930925,9285.624887864842,dynamic_gen,7280
2109359.743159651,0.0,dynamic_gen,7279
1944302.9651548802,205095.64700763335,dynamic_gen,7281
1774045.8633021049,330137.3468896969,dynamic_gen,7282
1642392.05326036,348397.482327324,dynamic_gen,7284
1668381.4178711579,352736.2919271457,dynamic_gen,7283
1675034.0013535286,347769.80971791386,dynamic_gen,7285
1764623.3583571555,291057.96239636734,dynamic_gen,7286
2361280.940853468,56309.64231085652,dynamic_gen,7290
1931926.2350621512,263329.04280714394,dynamic_gen,7287
2312529.057442528,20307.289502290452,dynamic_gen,7289
2098071.530392735,121397.47456486325,dynamic_gen,7288
1785534.6650801138,12792.643036332254,dynamic_gen,7294
2237716.771178779,62983.33762690436,dynamic_gen,7291
1556754.0024451416,0.0,dynamic_gen,7295
2090742.2296037278,49399.92002958352,dynamic_gen,7292
1938315.722557639,31909.18593050906,dynamic_gen,7293
1402048.209048706,0.0,dynamic_gen,7298
1431777.6545631052,0.0,dynamic_gen,7296
1459650.60664271,0.0,dynamic_gen,7299
1379005.4473239612,0.0,dynamic_gen,7297
1535465.6212720075,0.0,dynamic_gen,7300
1664579.925766497,0.0,dynamic_gen,7301
2116940.801141292,0.0,dynamic_gen,7304
2056445.8047130182,0.0,dynamic_gen,7302
2274423.142181263,0.0,dynamic_gen,7303
1814582.8777122572,176504.61752102606,dynamic_gen,7305
1606041.7456638347,268287.4749798529,dynamic_gen,7306
1457661.6348790538,281443.8323238584,dynamic_gen,7307
1416831.3697700752,193588.1316208806,dynamic_gen,7309
1383010.1500839712,190885.4747284195,dynamic_gen,7308
1500009.7319742038,217956.1678563014,dynamic_gen,7310
1728432.4195463073,201776.10967193078,dynamic_gen,7311
2382862.8155943677,0.0,dynamic_gen,7313
2014422.3376145386,74834.3782046669,dynamic_gen,7312
2422218.197260473,0.0,dynamic_gen,7314
2146765.515721661,0.0,dynamic_gen,7316
2303087.403747856,0.0,dynamic_gen,7315
1904453.961002703,0.0,dynamic_gen,7318
2073830.9682766325,0.0,dynamic_gen,7317
1727915.120790564,0.0,dynamic_gen,7319
1546869.8277036445,0.0,dynamic_gen,7320
1462054.340679932,0.0,dynamic_gen,7321
1379476.9550421494,0.0,dynamic_gen,7323
1410731.2522206048,0.0,dynamic_gen,7322
1356401.4133315864,0.0,dynamic_gen,7324
1197678.4781292726,0.0,dynamic_gen,7326
1255970.514257926,0.0,dynamic_gen,7325
1145554.3828361058,0.0,dynamic_gen,7328
1224383.8703056762,0.0,dynamic_gen,7327
1083453.038062573,0.0,dynamic_gen,7332
1013767.9015259198,0.0,dynamic_gen,7329
1084962.0379215272,0.0,dynamic_gen,7333
938889.8880143173,0.0,dynamic_gen,7330
1002585.955849037,0.0,dynamic_gen,7331
1132358.7451297292,0.0,dynamic_gen,7334
1284569.809824145,0.0,dynamic_gen,7335
1461733.0370288151,0.0,dynamic_gen,7336
1718754.6483973758,0.0,dynamic_gen,7337
1854872.0861676007,0.0,dynamic_gen,7338
1667442.5924480287,0.0,dynamic_gen,7340
1608621.384772017,0.0,dynamic_gen,7341
1362790.0594655569,0.0,dynamic_gen,7343
1519337.6845527675,0.0,dynamic_gen,7342
1793985.8090452899,0.0,dynamic_gen,7339
1206840.2796331178,0.0,dynamic_gen,7344
1214466.0763366823,0.0,dynamic_gen,7346
1122943.7771152654,0.0,dynamic_gen,7347
1167712.59525612,0.0,dynamic_gen,7348
2161994.0471666907,0.0,dynamic_gen,7345
1308515.9740319727,0.0,dynamic_gen,7349
1674636.187219341,0.0,dynamic_gen,7350
1881878.493925534,0.0,dynamic_gen,7352
1690552.252901868,0.0,dynamic_gen,7353
1919513.5115796367,0.0,dynamic_gen,7351
1516678.3531473551,12841.419783063993,dynamic_gen,7354
1491174.1746217855,0.0,dynamic_gen,7356
1700674.7915667156,0.0,dynamic_gen,7358
1503940.205203157,47590.24310938811,dynamic_gen,7355
1543954.914526924,0.0,dynamic_gen,7357
2083168.2300144357,26606.500816497748,dynamic_gen,7360
1918463.0336953127,57410.76525614232,dynamic_gen,7359
2230931.766287337,0.0,dynamic_gen,7363
2336349.363957975,0.0,dynamic_gen,7361
2366478.3401308986,0.0,dynamic_gen,7362
1978479.6897888477,0.0,dynamic_gen,7364
1886747.4426885042,0.0,dynamic_gen,7365
1740766.2835577752,0.0,dynamic_gen,7366
1561618.4177400516,0.0,dynamic_gen,7367
1326585.584481069,0.0,dynamic_gen,7369
1395832.7224982977,0.0,dynamic_gen,7368
1331577.898856966,0.0,dynamic_gen,7370
1312985.0257324588,0.0,dynamic_gen,7371
1291765.673455617,0.0,dynamic_gen,7373
1301152.007589372,0.0,dynamic_gen,7372
1359554.748675663,0.0,dynamic_gen,7374
1474339.8498908163,0.0,dynamic_gen,7375
1590767.4630781186,0.0,dynamic_gen,7376
1627176.288719466,0.0,dynamic_gen,7377
1584917.053410243,0.0,dynamic_gen,7379
1596100.692414988,0.0,dynamic_gen,7378
1604825.2935982337,0.0,dynamic_gen,7383
1564271.0098506184,0.0,dynamic_gen,7380
1543921.8451975274,0.0,dynamic_gen,7382
1542523.9486087486,0.0,dynamic_gen,7381
1669497.749393519,0.0,dynamic_gen,7384
1978598.3338834178,0.0,dynamic_gen,7385
1955463.338179033,0.0,dynamic_gen,7387
2060824.5689985424,0.0,dynamic_gen,7386
1757973.6743277889,0.0,dynamic_gen,7389
1731614.2895199053,0.0,dynamic_gen,7390
1801891.0843857233,0.0,dynamic_gen,7388
1623179.243996609,0.0,dynamic_gen,7391
1430952.740535202,0.0,dynamic_gen,7393
1385049.7009368478,0.0,dynamic_gen,7394
1484950.3666287144,0.0,dynamic_gen,7392
1333543.6258521844,0.0,dynamic_gen,7397
1369972.715228841,0.0,dynamic_gen,7395
1383165.7450159919,0.0,dynamic_gen,7396
1331686.8427560152,0.0,dynamic_gen,7400
1252348.8594126373,0.0,dynamic_gen,7401
1282214.8633376986,0.0,dynamic_gen,7398
1300647.4563738704,0.0,dynamic_gen,7399
1295786.3971249943,0.0,dynamic_gen,7402
1307135.709531662,0.0,dynamic_gen,7404
1308840.8996075848,0.0,dynamic_gen,7403
1305865.9799616765,0.0,dynamic_gen,7406
1268554.9020197587,0.0,dynamic_gen,7405
1443506.06320582,0.0,dynamic_gen,7407
1547260.2862440853,0.0,dynamic_gen,7408
1844656.22209594,0.0,dynamic_gen,7410
1752327.453953067,0.0,dynamic_gen,7409
1719354.8670887735,0.0,dynamic_gen,7411
1559992.6275512348,0.0,dynamic_gen,7412
1469836.308994982,0.0,dynamic_gen,7413
1394394.6583261755,0.0,dynamic_gen,7414
1224565.912355028,0.0,dynamic_gen,7415
1044667.3908102504,0.0,dynamic_gen,7417
1091496.1190374747,0.0,dynamic_gen,7416
1049495.1704958328,0.0,dynamic_gen,7419
1158401.3265232742,0.0,dynamic_gen,7420
1023708.3771368875,0.0,dynamic_gen,7418
1331176.3694306028,0.0,dynamic_gen,7421
2097929.3840718647,31478.59987997383,dynamic_gen,7423
1801862.8611808447,0.0,dynamic_gen,7422
2075984.6262919395,40530.31900177385,dynamic_gen,7424
1956424.4364658955,33009.59575413677,dynamic_gen,7425
1926738.849485554,102181.18711927891,dynamic_gen,7427
1918399.466214756,64783.16503248571,dynamic_gen,7426
1999466.8613052242,103289.69997509214,dynamic_gen,7429
2025469.3882764035,111459.20070444225,dynamic_gen,7430
1944765.0552627165,146328.62928613776,dynamic_gen,7428
2187138.414508157,81880.72881333058,dynamic_gen,7431
2268273.9992745235,57555.56965231299,dynamic_gen,7432
2435938.297437447,49419.69969764533,dynamic_gen,7433
2416134.898043298,73852.09702116289,dynamic_gen,7434
2283836.709880926,118698.59549872315,dynamic_gen,7435
1909666.2561776089,211842.0683110228,dynamic_gen,7437
2079777.1139966834,163442.46373998022,dynamic_gen,7436
1694478.0475122754,109977.8089151285,dynamic_gen,7438
1457238.1113252966,0.0,dynamic_gen,7439
1257481.9474593955,0.0,dynamic_gen,7440
1197707.7515566857,0.0,dynamic_gen,7441
1251719.3486215344,0.0,dynamic_gen,7443
1207448.856109188,0.0,dynamic_gen,7442
1361177.462970165,0.0,dynamic_gen,7444
1575007.0834614092,0.0,dynamic_gen,7445
2270421.9469240466,30065.039997408738,dynamic_gen,7447
2001871.7840610035,111173.04960608609,dynamic_gen,7446
2229927.881015897,7987.665157966792,dynamic_gen,7448
1855401.753195122,3650.8441341151383,dynamic_gen,7450
1724245.4749303837,20033.671036490392,dynamic_gen,7451
2008204.5078186626,27914.574233462186,dynamic_gen,7449
1611738.11626391,42071.61792320669,dynamic_gen,7452
1621916.5396886016,58135.87371055025,dynamic_gen,7453
1720190.9812385442,107470.8474870306,dynamic_gen,7454
1812866.2715675705,197330.77509254514,dynamic_gen,7455
1864563.3704044104,295841.6353276694,dynamic_gen,7456
2038664.933901975,435345.6972060725,dynamic_gen,7457
2019832.6873078197,244863.0762735029,dynamic_gen,7458
1419804.2130033434,1924.692099964652,dynamic_gen,7461
1582149.6193950656,0.0,dynamic_gen,7460
1839389.1664236502,61910.14902497624,dynamic_gen,7459
1260068.5522700069,29504.694112324294,dynamic_gen,7462
955215.9078776209,34453.4844142901,dynamic_gen,7464
917706.1154672627,17884.61270057605,dynamic_gen,7465
1071134.6477247085,39244.83366670487,dynamic_gen,7463
945213.2878965428,0.0,dynamic_gen,7466
1022360.7135046537,0.0,dynamic_gen,7467
1176906.026100676,0.0,dynamic_gen,7468
1370224.9896087262,0.0,dynamic_gen,7469
1832650.071089703,252967.40983079752,dynamic_gen,7470
2149629.6999864783,115781.60841681753,dynamic_gen,7471
2187027.240347673,18177.013048342196,dynamic_gen,7472
2023093.0552135985,168775.60121082515,dynamic_gen,7473
1963470.3223909363,219077.65504042536,dynamic_gen,7474
1983562.8690874907,159677.82574591693,dynamic_gen,7475
1975009.6692399757,97931.94484524053,dynamic_gen,7476
1935015.2570339912,92332.58322148555,dynamic_gen,7478
1961607.886527578,65456.60835327006,dynamic_gen,7477
2091174.371542772,21280.374745299792,dynamic_gen,7480
2015374.5292808362,92119.43284426711,dynamic_gen,7479
2254007.6998393433,23178.610262731625,dynamic_gen,7481
2200018.151250248,131267.4862487272,dynamic_gen,7482
1859161.4478312866,359489.0572379158,dynamic_gen,7484
1651869.2406910341,0.0,dynamic_gen,7485
2059050.652812965,261922.2969865398,dynamic_gen,7483
1475152.516490669,0.0,dynamic_gen,7486
1210046.9475678103,0.0,dynamic_gen,7487
1028632.4315128329,0.0,dynamic_gen,7488
948220.8651867448,1624.345215514209,dynamic_gen,7491
952391.0608338636,0.0,dynamic_gen,7489
911690.5502689128,38.92877264128149,dynamic_gen,7490
999856.6875716366,0.0,dynamic_gen,7492
1890620.5337693763,28860.78159890023,dynamic_gen,7495
1165712.5258919639,0.0,dynamic_gen,7493
1598271.3308059264,0.0,dynamic_gen,7494
1660505.1834863806,97875.45064102797,dynamic_gen,7497
1849690.1383853557,53801.38966312696,dynamic_gen,7496
1617955.7998949694,83157.49439280533,dynamic_gen,7498
1543384.2469928751,84113.20212564558,dynamic_gen,7500
1600891.2885040254,81451.81699385951,dynamic_gen,7499
1503530.0585814547,58462.82655659534,dynamic_gen,7501
1499112.2735004197,44926.33749118206,dynamic_gen,7502
1762361.1500007422,71034.8869239798,dynamic_gen,7504
1607108.4459523396,66908.44465106312,dynamic_gen,7503
1929157.5615369543,30457.960687144398,dynamic_gen,7505
1906323.0429473743,38084.86900454548,dynamic_gen,7506
1813552.2054165134,48322.93217877829,dynamic_gen,7507
1648194.4911955236,57767.41385837692,dynamic_gen,7508
1342594.9136636355,98534.96768001828,dynamic_gen,7510
1538755.9935805104,61785.84200770483,dynamic_gen,7509
1134689.5350904304,65057.47382988158,dynamic_gen,7511
899187.406720747,72562.08338804578,dynamic_gen,7513
969967.2124909572,66258.12368486653,dynamic_gen,7512
1483182.971414883,134201.28453129943,dynamic_gen,7518
934311.6717161997,76623.79252965188,dynamic_gen,7515
900432.3699325073,74526.99796419701,dynamic_gen,7514
988060.9690449189,81963.51836134943,dynamic_gen,7516
1105396.394461778,80996.48243761087,dynamic_gen,7517
1773944.8529563448,104002.77541874256,dynamic_gen,7519
1790579.351351526,96966.438340075,dynamic_gen,7520
1577474.4971697568,54756.32448882239,dynamic_gen,7523
1658858.4661613088,97887.41152787904,dynamic_gen,7521
1533870.4524977813,60844.526995766864,dynamic_gen,7525
1544293.007668108,49539.35487528576,dynamic_gen,7526
1767996.5041720192,27431.680640440616,dynamic_gen,7528
1599679.2769825086,55522.22397132904,dynamic_gen,7522
1658333.9788491372,30466.32116386516,dynamic_gen,7527
1500709.3127342358,67995.71121958028,dynamic_gen,7524
1909488.0396720131,207426.33271540218,dynamic_gen,7530
1936246.7373966908,242313.38845199512,dynamic_gen,7529
1811035.037440984,49560.8569366747,dynamic_gen,7531
1528492.896255671,0.0,dynamic_gen,7533
1204785.2540015925,0.0,dynamic_gen,7535
1394255.8220761018,0.0,dynamic_gen,7534
1617268.1646771752,36388.128505926004,dynamic_gen,7532
1110075.5510775251,0.0,dynamic_gen,7536
1035198.2452390104,0.0,dynamic_gen,7537
1013733.559223113,0.0,dynamic_gen,7538
1045104.7038293852,0.0,dynamic_gen,7540
1031528.2193223347,0.0,dynamic_gen,7539
1061134.9083631872,0.0,dynamic_gen,7541
1434643.9873143728,0.0,dynamic_gen,7544
1128796.3936840803,0.0,dynamic_gen,7542
1522803.928306507,0.0,dynamic_gen,7545
1532406.9559910586,7458.74141728675,dynamic_gen,7546
1282870.331690873,0.0,dynamic_gen,7543
1402153.41268815,0.0,dynamic_gen,7548
1474271.9919142048,0.0,dynamic_gen,7547
1354624.0204187657,0.0,dynamic_gen,7550
1332966.1743046432,0.0,dynamic_gen,7549
1868231.764859377,339263.09038938495,dynamic_gen,7553
1514018.731840232,0.0,dynamic_gen,7551
1824041.4289082848,345086.06477327424,dynamic_gen,7554
1520117.7493910305,0.0,dynamic_gen,7556
1665499.9943283761,62293.49186014852,dynamic_gen,7552
1711425.9487499348,176257.58929312887,dynamic_gen,7555
1306862.551331074,0.0,dynamic_gen,7558
1418623.7853828312,0.0,dynamic_gen,7557
1141969.5506505526,0.0,dynamic_gen,7559
969789.3915891256,0.0,dynamic_gen,7560
829049.7949688192,0.0,dynamic_gen,7562
853624.7751596527,0.0,dynamic_gen,7563
837470.7458536702,0.0,dynamic_gen,7561
899148.4576055855,0.0,dynamic_gen,7564
919031.9582771668,0.0,dynamic_gen,7565
916603.95220979,0.0,dynamic_gen,7566
1084636.6363138303,0.0,dynamic_gen,7568
1142412.4674343667,0.0,dynamic_gen,7569
979752.8017932328,0.0,dynamic_gen,7567
1128645.340921542,0.0,dynamic_gen,7570
1065849.1287096012,0.0,dynamic_gen,7573
1116574.0570515667,0.0,dynamic_gen,7574
1061883.2673415088,0.0,dynamic_gen,7572
1070109.3798696306,0.0,dynamic_gen,7571
1476017.1172910945,0.0,dynamic_gen,7576
1272141.1348419818,0.0,dynamic_gen,7575
1772625.5471623393,0.0,dynamic_gen,7577
1782579.941730399,0.0,dynamic_gen,7578
1691747.0806002084,0.0,dynamic_gen,7579
1605835.3957188653,29092.566694307403,dynamic_gen,7580
1325280.8143961658,0.0,dynamic_gen,7583
1486515.6608942994,0.0,dynamic_gen,7582
1544804.4220645593,0.0,dynamic_gen,7581
1186735.5991958412,0.0,dynamic_gen,7584
1059223.9780646572,0.0,dynamic_gen,7586
1098677.8150899953,0.0,dynamic_gen,7585
1279268.1324031968,0.0,dynamic_gen,7589
1127918.7254171527,0.0,dynamic_gen,7588
1070534.0114296384,0.0,dynamic_gen,7587
1704737.7876640311,0.0,dynamic_gen,7590
2029640.7283340914,422856.43654569675,dynamic_gen,7591
1703085.5026936496,96421.58417857616,dynamic_gen,7595
1907370.277865835,119292.92024132711,dynamic_gen,7593
2019512.7308998723,383388.7296787022,dynamic_gen,7592
1801512.2783365934,101381.6176351767,dynamic_gen,7594
1628892.096692258,55702.41141810915,dynamic_gen,7596
1682084.5186400805,31101.32600096636,dynamic_gen,7598
1821604.3471426335,91121.24271918775,dynamic_gen,7599
1632243.9387089116,54434.58714647735,dynamic_gen,7597
1910092.551327746,26468.608722583434,dynamic_gen,7600
2061609.9926093116,29335.895889655905,dynamic_gen,7602
2087973.1440507553,148819.49638705503,dynamic_gen,7601
1915994.1631364732,316.69852365509325,dynamic_gen,7603
1542874.53659159,23110.24605217133,dynamic_gen,7605
1713719.3755433648,13043.953353970715,dynamic_gen,7604
1354155.3718958297,32863.95139854895,dynamic_gen,7606
984166.1575548325,46723.59811620481,dynamic_gen,7608
1125768.6340167802,40895.23912247277,dynamic_gen,7607
897761.6085901005,46958.77381448255,dynamic_gen,7610
919496.7502270897,46952.81040375939,dynamic_gen,7609
1421376.4446421573,47146.97092641354,dynamic_gen,7614
1698331.2956627249,54416.52684385484,dynamic_gen,7615
1072394.4780594753,47090.2482884575,dynamic_gen,7613
948884.8454912372,46990.81997053049,dynamic_gen,7611
1002452.2259551452,44798.08533351349,dynamic_gen,7612
1725527.8303203671,55801.24909180666,dynamic_gen,7616
1600499.8303601258,92472.76041326666,dynamic_gen,7617
1569677.2650553086,80530.72690194946,dynamic_gen,7618
1578409.8289840731,79623.79925478234,dynamic_gen,7619
1561558.9396380503,45000.66437194064,dynamic_gen,7620
1633413.6203858056,19909.088865152393,dynamic_gen,7621
1666812.304502802,18804.84474117045,dynamic_gen,7622
2097590.2757024,277243.12741635216,dynamic_gen,7625
1779559.9597029379,5719.476660423143,dynamic_gen,7623
2128809.212234127,341283.4423025728,dynamic_gen,7626
1897779.6279851785,12064.851854915873,dynamic_gen,7624
2038929.725192166,248792.22018489742,dynamic_gen,7627
1745192.2514119642,0.0,dynamic_gen,7629
1843458.890392067,11819.27948576062,dynamic_gen,7628
1571271.322160685,0.0,dynamic_gen,7630
1307679.4518229952,0.0,dynamic_gen,7631
1074626.759280698,0.0,dynamic_gen,7636
1094390.9911687886,3466.1201181018196,dynamic_gen,7632
1014170.1860823568,0.0,dynamic_gen,7634
1016549.4768135623,0.0,dynamic_gen,7635
1784773.0676475829,11844.0280667104,dynamic_gen,7639
1038594.3384034047,824.7778709511391,dynamic_gen,7633
1541597.15358567,0.0,dynamic_gen,7638
1170679.1304524753,0.0,dynamic_gen,7637
1761981.545341338,14687.972703477022,dynamic_gen,7640
1539210.3376592775,18955.66328664656,dynamic_gen,7643
1642886.7369675864,0.0,dynamic_gen,7641
1538030.0834451616,26449.696290260552,dynamic_gen,7644
1568208.3085430362,30261.06392231914,dynamic_gen,7645
1588279.263566735,8309.316595173805,dynamic_gen,7642
1816799.032720757,39117.80185166394,dynamic_gen,7648
1699946.1054196348,29378.952630058266,dynamic_gen,7647
2016804.6473618145,25021.00926985305,dynamic_gen,7649
1603474.9016881722,31555.08105826341,dynamic_gen,7646
2067841.436919671,61710.28308906472,dynamic_gen,7650
1926484.4030965336,90329.81048882198,dynamic_gen,7652
1871861.2555265785,154046.08509098887,dynamic_gen,7653
1515560.4319620086,0.0,dynamic_gen,7655
2023093.826822555,46305.60836864053,dynamic_gen,7651
1386718.9745421342,0.0,dynamic_gen,7656
1290516.9302241385,0.0,dynamic_gen,7658
1731558.1884874413,0.0,dynamic_gen,7654
1314812.0726061976,0.0,dynamic_gen,7657
1306870.1831121345,0.0,dynamic_gen,7659
1357400.6156285792,0.0,dynamic_gen,7660
1471304.5021155283,0.0,dynamic_gen,7661
2121854.747084728,428912.1912641227,dynamic_gen,7664
1989965.7709400211,229447.22163857328,dynamic_gen,7665
1919500.481398655,70991.20632833846,dynamic_gen,7667
1830047.828723081,97824.19634898508,dynamic_gen,7662
2113744.5720674796,452229.30251138884,dynamic_gen,7663
1905235.9025367508,20185.424669670745,dynamic_gen,7668
1933444.113332434,19270.085378055883,dynamic_gen,7669
1959209.4283203876,231033.82783704656,dynamic_gen,7666
1939745.1643862103,58440.187232604294,dynamic_gen,7670
2068931.1914694628,243649.82853031182,dynamic_gen,7671
2089921.8344431343,377768.00560148625,dynamic_gen,7676
2192614.742761349,486365.37680556066,dynamic_gen,7672
2236202.53233473,405494.381241897,dynamic_gen,7675
1995069.9647476594,367722.6231586592,dynamic_gen,7677
2339597.418862918,437212.51147057145,dynamic_gen,7674
2328319.429971977,466957.3955136539,dynamic_gen,7673
1827466.7975082926,78940.36876954038,dynamic_gen,7678
1563975.1830028808,0.0,dynamic_gen,7679
1311720.4459558807,0.0,dynamic_gen,7680
1220813.5741012816,0.0,dynamic_gen,7681
1310523.4231227692,0.0,dynamic_gen,7684
1214300.5896078646,0.0,dynamic_gen,7682
1864741.5910478514,0.0,dynamic_gen,7686
1246254.4907717581,0.0,dynamic_gen,7683
2137215.44756608,275918.4928667856,dynamic_gen,7687
2121486.8278603014,178230.48660077073,dynamic_gen,7688
1447515.4762329897,0.0,dynamic_gen,7685
1989896.8276446809,71901.04372757382,dynamic_gen,7689
1940227.953569714,67592.29902697224,dynamic_gen,7690
1911630.8000279313,65230.605306761965,dynamic_gen,7691
1870432.252752593,19736.247583701028,dynamic_gen,7692
1897102.4633401083,0.0,dynamic_gen,7695
1819613.8546374473,0.0,dynamic_gen,7694
2026701.1599062479,0.0,dynamic_gen,7698
1839363.6473313118,1890.419730014557,dynamic_gen,7693
1990125.015609986,46763.62396591509,dynamic_gen,7696
2138234.0360908415,209071.15603726543,dynamic_gen,7697
1837995.7103769449,1500.9925226801838,dynamic_gen,7699
1490349.6254125908,227224.6142104945,dynamic_gen,7701
1622711.3397578215,53072.13806954945,dynamic_gen,7700
1385204.9547244173,218292.2961141694,dynamic_gen,7702
1250493.2305139126,94834.400646844,dynamic_gen,7703
1080362.957785356,5.412630343926139e-09,dynamic_gen,7706
1089386.8368054621,-2.431761458865367e-09,dynamic_gen,7705
814811.4014984992,432326.4985036538,dynamic_gen,7709
1139983.2482243055,6223.467714884692,dynamic_gen,7704
1059437.3603566454,-5.098854671814479e-09,dynamic_gen,7707
1040947.9666038139,9.413270163349807e-10,dynamic_gen,7708
1075893.6650077258,11339.924363773269,dynamic_gen,7711
1021818.0444243011,9.648601917433552e-09,dynamic_gen,7710
1066261.1736186445,178857.48679914378,dynamic_gen,7713
1079511.9783623791,98750.47160575257,dynamic_gen,7712
991798.3890158373,68849.5549418932,dynamic_gen,7715
1080646.6727601138,91918.61510610383,dynamic_gen,7714
962751.6995398074,77287.60221520225,dynamic_gen,7716
1088116.8909484274,27583.738081683,dynamic_gen,7719
933276.2884716995,75482.66817288827,dynamic_gen,7717
986117.5737884031,49278.011012409144,dynamic_gen,7718
1294316.4641603054,12385.077629325919,dynamic_gen,7720
1520497.702834607,20286.622650729823,dynamic_gen,7721
1501103.5664585487,37574.711749010814,dynamic_gen,7722
1375311.3129830307,57607.435596181575,dynamic_gen,7723
753687.5151543505,743731.9822384402,dynamic_gen,7729
1253488.7981782493,78975.6175285785,dynamic_gen,7724
1195668.412740818,127248.44618892563,dynamic_gen,7725
1151940.6257432583,187817.30310176744,dynamic_gen,7726
1012397.9010518296,3.163904693792574e-09,dynamic_gen,7728
1100545.0266349262,90368.32580800634,dynamic_gen,7727
709963.8466020995,383725.0961863387,dynamic_gen,7730
688910.8078493553,373012.9774851464,dynamic_gen,7731
694714.3196072932,378285.08324299584,dynamic_gen,7732
