t,line,overload_mw,strategy
6439,205,12.558906746764933,NO_SCOPF_50%_pmax_sub
6439,266,28.249393234338754,NO_SCOPF_50%_pmax_sub
6439,267,28.249393234338754,NO_SCOPF_50%_pmax_sub
6439,271,21.697988363549996,NO_SCOPF_50%_pmax_sub
6440,33,35.9113985722222,NO_SCOPF_50%_pmax_sub
6440,34,21.34710387586415,NO_SCOPF_50%_pmax_sub
6440,84,3.7650498999566935,NO_SCOPF_50%_pmax_sub
6440,94,20.081844246788933,NO_SCOPF_50%_pmax_sub
6440,119,62.3484432803848,NO_SCOPF_50%_pmax_sub
6440,204,33.96988698668076,NO_SCOPF_50%_pmax_sub
6440,205,21.34710387586415,NO_SCOPF_50%_pmax_sub
6440,236,47.462652490336836,NO_SCOPF_50%_pmax_sub
6440,266,37.59800954882758,NO_SCOPF_50%_pmax_sub
6440,267,37.59800954882758,NO_SCOPF_50%_pmax_sub
6440,271,20.081844246788933,NO_SCOPF_50%_pmax_sub
6441,33,55.650640851921025,NO_SCOPF_50%_pmax_sub
6441,34,23.103053157251225,NO_SCOPF_50%_pmax_sub
6441,94,17.135614574719966,NO_SCOPF_50%_pmax_sub
6441,119,37.67739581602052,NO_SCOPF_50%_pmax_sub
6441,204,53.56687378617994,NO_SCOPF_50%_pmax_sub
6441,205,23.103053157251225,NO_SCOPF_50%_pmax_sub
6441,236,68.04826065590908,NO_SCOPF_50%_pmax_sub
6441,266,39.46593488757958,NO_SCOPF_50%_pmax_sub
6441,267,39.46593488757958,NO_SCOPF_50%_pmax_sub
6441,270,1.0611376234880936,NO_SCOPF_50%_pmax_sub
6441,271,17.135614574719966,NO_SCOPF_50%_pmax_sub
6441,276,1.0611376234880936,NO_SCOPF_50%_pmax_sub
6442,27,5.9833302881957025,NO_SCOPF_50%_pmax_sub
6442,33,66.87389343621237,NO_SCOPF_50%_pmax_sub
6442,34,18.784577979719643,NO_SCOPF_50%_pmax_sub
6442,119,4.989573797474236,NO_SCOPF_50%_pmax_sub
6442,163,35.195390656059885,NO_SCOPF_50%_pmax_sub
6442,189,8.538542765312627,NO_SCOPF_50%_pmax_sub
6442,200,5.9833302881957025,NO_SCOPF_50%_pmax_sub
6442,204,64.70924336781309,NO_SCOPF_50%_pmax_sub
6442,205,18.784577979719643,NO_SCOPF_50%_pmax_sub
6442,236,79.75273627709737,NO_SCOPF_50%_pmax_sub
6442,266,34.87207258507033,NO_SCOPF_50%_pmax_sub
6442,267,34.87207258507033,NO_SCOPF_50%_pmax_sub
6442,270,0.40368410187988957,NO_SCOPF_50%_pmax_sub
6442,276,0.40368410187988957,NO_SCOPF_50%_pmax_sub
6442,312,4.027348866196917,NO_SCOPF_50%_pmax_sub
6443,27,24.073550508072685,NO_SCOPF_50%_pmax_sub
6443,33,68.52847912641653,NO_SCOPF_50%_pmax_sub
6443,34,15.785505816404111,NO_SCOPF_50%_pmax_sub
6443,67,10.26769636973188,NO_SCOPF_50%_pmax_sub
6443,159,10.26769636973188,NO_SCOPF_50%_pmax_sub
6443,163,41.766197742005204,NO_SCOPF_50%_pmax_sub
6443,189,16.167913249111507,NO_SCOPF_50%_pmax_sub
6443,200,24.073550508072685,NO_SCOPF_50%_pmax_sub
6443,204,66.3519048980844,NO_SCOPF_50%_pmax_sub
6443,205,15.785505816404111,NO_SCOPF_50%_pmax_sub
6443,236,81.47826617395344,NO_SCOPF_50%_pmax_sub
6443,266,31.681751004610533,NO_SCOPF_50%_pmax_sub
6443,267,31.681751004610533,NO_SCOPF_50%_pmax_sub
6443,312,1.7913359219310223,NO_SCOPF_50%_pmax_sub
6444,27,23.07379985928901,NO_SCOPF_50%_pmax_sub
6444,33,64.94270257766084,NO_SCOPF_50%_pmax_sub
6444,34,14.075706965737709,NO_SCOPF_50%_pmax_sub
6444,163,44.195451437137194,NO_SCOPF_50%_pmax_sub
6444,189,11.193482613905871,NO_SCOPF_50%_pmax_sub
6444,200,23.07379985928901,NO_SCOPF_50%_pmax_sub
6444,204,62.791970089229835,NO_SCOPF_50%_pmax_sub
6444,205,14.075706965737709,NO_SCOPF_50%_pmax_sub
6444,236,77.73874112248302,NO_SCOPF_50%_pmax_sub
6444,266,29.86291908777639,NO_SCOPF_50%_pmax_sub
6444,267,29.86291908777639,NO_SCOPF_50%_pmax_sub
6445,27,5.823433854552377,NO_SCOPF_50%_pmax_sub
6445,33,56.4772720302185,NO_SCOPF_50%_pmax_sub
6445,34,14.251510861662155,NO_SCOPF_50%_pmax_sub
6445,163,23.64527988537725,NO_SCOPF_50%_pmax_sub
6445,200,5.823433854552377,NO_SCOPF_50%_pmax_sub
6445,204,54.387547652968124,NO_SCOPF_50%_pmax_sub
6445,205,14.251510861662155,NO_SCOPF_50%_pmax_sub
6445,236,68.91033556703053,NO_SCOPF_50%_pmax_sub
6445,266,30.049933915214524,NO_SCOPF_50%_pmax_sub
6445,267,30.049933915214524,NO_SCOPF_50%_pmax_sub
6446,27,13.61019433658771,NO_SCOPF_50%_pmax_sub
6446,33,50.86424743533962,NO_SCOPF_50%_pmax_sub
6446,34,6.009833328151444,NO_SCOPF_50%_pmax_sub
6446,163,21.4161289065583,NO_SCOPF_50%_pmax_sub
6446,200,13.61019433658771,NO_SCOPF_50%_pmax_sub
6446,204,48.814974636615034,NO_SCOPF_50%_pmax_sub
6446,205,6.009833328151444,NO_SCOPF_50%_pmax_sub
6446,236,63.05663949822383,NO_SCOPF_50%_pmax_sub
6446,266,21.282688493122578,NO_SCOPF_50%_pmax_sub
6446,267,21.282688493122578,NO_SCOPF_50%_pmax_sub
6447,27,7.603104986790413,NO_SCOPF_50%_pmax_sub
6447,33,43.15783862994954,NO_SCOPF_50%_pmax_sub
6447,163,21.865209191741542,NO_SCOPF_50%_pmax_sub
6447,200,7.603104986790413,NO_SCOPF_50%_pmax_sub
6447,204,41.16410387415965,NO_SCOPF_50%_pmax_sub
6447,236,55.01980050594727,NO_SCOPF_50%_pmax_sub
6447,266,14.204267707423469,NO_SCOPF_50%_pmax_sub
6447,267,14.204267707423469,NO_SCOPF_50%_pmax_sub
6448,33,28.215532425701326,NO_SCOPF_50%_pmax_sub
6448,163,15.652114462340165,NO_SCOPF_50%_pmax_sub
6448,204,26.32948290495017,NO_SCOPF_50%_pmax_sub
6448,236,39.43680819792928,NO_SCOPF_50%_pmax_sub
6448,266,9.964365153997733,NO_SCOPF_50%_pmax_sub
6448,267,9.964365153997733,NO_SCOPF_50%_pmax_sub
6449,236,5.627942637946205,NO_SCOPF_50%_pmax_sub
6449,266,13.668851823578848,NO_SCOPF_50%_pmax_sub
6449,267,13.668851823578848,NO_SCOPF_50%_pmax_sub
6450,34,7.270793533081246,NO_SCOPF_50%_pmax_sub
6450,84,32.426077832987346,NO_SCOPF_50%_pmax_sub
6450,119,22.83080767312356,NO_SCOPF_50%_pmax_sub
6450,205,7.270793533081246,NO_SCOPF_50%_pmax_sub
6450,266,22.624059535505808,NO_SCOPF_50%_pmax_sub
6450,267,22.624059535505808,NO_SCOPF_50%_pmax_sub
6451,34,15.941764866328072,NO_SCOPF_50%_pmax_sub
6451,84,32.47615650783325,NO_SCOPF_50%_pmax_sub
6451,94,2.308960682320617,NO_SCOPF_50%_pmax_sub
6451,119,31.135682761822864,NO_SCOPF_50%_pmax_sub
6451,205,15.941764866328072,NO_SCOPF_50%_pmax_sub
6451,266,31.847974620438322,NO_SCOPF_50%_pmax_sub
6451,267,31.847974620438322,NO_SCOPF_50%_pmax_sub
6451,271,2.308960682320617,NO_SCOPF_50%_pmax_sub
6452,34,9.159789638467032,NO_SCOPF_50%_pmax_sub
6452,84,32.727674558511126,NO_SCOPF_50%_pmax_sub
6452,94,1.0185873157412573,NO_SCOPF_50%_pmax_sub
6452,119,20.616771850946407,NO_SCOPF_50%_pmax_sub
6452,205,9.159789638467032,NO_SCOPF_50%_pmax_sub
6452,266,24.63351603146259,NO_SCOPF_50%_pmax_sub
6452,267,24.63351603146259,NO_SCOPF_50%_pmax_sub
6452,271,1.0185873157412573,NO_SCOPF_50%_pmax_sub
6453,84,31.026524650678823,NO_SCOPF_50%_pmax_sub
6453,266,8.548273104377927,NO_SCOPF_50%_pmax_sub
6453,267,8.548273104377927,NO_SCOPF_50%_pmax_sub
6454,84,15.080442421943673,NO_SCOPF_50%_pmax_sub
6454,266,1.3024994074422693,NO_SCOPF_50%_pmax_sub
6454,267,1.3024994074422693,NO_SCOPF_50%_pmax_sub
6455,119,3.410605131648481e-13,NO_SCOPF_50%_pmax_sub
6457,119,3.410605131648481e-13,NO_SCOPF_50%_pmax_sub
6458,119,3.410605131648481e-13,NO_SCOPF_50%_pmax_sub
6459,119,1.1368683772161603e-13,NO_SCOPF_50%_pmax_sub
6460,119,5.684341886080801e-13,NO_SCOPF_50%_pmax_sub
6461,119,2.2737367544323206e-13,NO_SCOPF_50%_pmax_sub
6462,84,25.46384860461768,NO_SCOPF_50%_pmax_sub
6462,94,8.006458424540142,NO_SCOPF_50%_pmax_sub
6462,266,10.069276074076924,NO_SCOPF_50%_pmax_sub
6462,267,10.069276074076924,NO_SCOPF_50%_pmax_sub
6462,271,8.006458424540142,NO_SCOPF_50%_pmax_sub
6463,34,22.317973792113207,NO_SCOPF_50%_pmax_sub
6463,84,15.398641294908089,NO_SCOPF_50%_pmax_sub
6463,94,19.157363350844008,NO_SCOPF_50%_pmax_sub
6463,119,36.74320308539666,NO_SCOPF_50%_pmax_sub
6463,205,22.317973792113207,NO_SCOPF_50%_pmax_sub
6463,236,6.7293628670961425,NO_SCOPF_50%_pmax_sub
6463,266,38.6307913816612,NO_SCOPF_50%_pmax_sub
6463,267,38.6307913816612,NO_SCOPF_50%_pmax_sub
6463,271,19.157363350844008,NO_SCOPF_50%_pmax_sub
6464,13,6.1461478167293535,NO_SCOPF_50%_pmax_sub
6464,16,34.14287905771039,NO_SCOPF_50%_pmax_sub
6464,31,0.5580957576435139,NO_SCOPF_50%_pmax_sub
6464,33,69.92145143418395,NO_SCOPF_50%_pmax_sub
6464,34,39.97000151607767,NO_SCOPF_50%_pmax_sub
6464,67,1.3851052821293024,NO_SCOPF_50%_pmax_sub
6464,94,17.73900340623706,NO_SCOPF_50%_pmax_sub
6464,119,65.71966582896982,NO_SCOPF_50%_pmax_sub
6464,159,1.3851052821293024,NO_SCOPF_50%_pmax_sub
6464,194,4.419060037456347,NO_SCOPF_50%_pmax_sub
6464,196,34.14287905771039,NO_SCOPF_50%_pmax_sub
6464,203,0.5580957576435139,NO_SCOPF_50%_pmax_sub
6464,204,67.73483842413305,NO_SCOPF_50%_pmax_sub
6464,205,39.97000151607767,NO_SCOPF_50%_pmax_sub
6464,236,82.93096540662305,NO_SCOPF_50%_pmax_sub
6464,266,57.40848058683969,NO_SCOPF_50%_pmax_sub
6464,267,57.40848058683969,NO_SCOPF_50%_pmax_sub
6464,270,15.482978670499278,NO_SCOPF_50%_pmax_sub
6464,271,17.73900340623706,NO_SCOPF_50%_pmax_sub
6464,276,15.482978670499278,NO_SCOPF_50%_pmax_sub
6464,312,16.42133961884474,NO_SCOPF_50%_pmax_sub
6465,33,56.39162124541019,NO_SCOPF_50%_pmax_sub
6465,34,20.477920485023787,NO_SCOPF_50%_pmax_sub
6465,163,32.69252445287452,NO_SCOPF_50%_pmax_sub
6465,189,12.563867749353221,NO_SCOPF_50%_pmax_sub
6465,204,54.302514130633654,NO_SCOPF_50%_pmax_sub
6465,205,20.477920485023787,NO_SCOPF_50%_pmax_sub
6465,236,68.82101230577484,NO_SCOPF_50%_pmax_sub
6465,266,36.67339874316099,NO_SCOPF_50%_pmax_sub
6465,267,36.67339874316099,NO_SCOPF_50%_pmax_sub
6466,13,16.954358071313436,NO_SCOPF_50%_pmax_sub
6466,27,26.634965223820018,NO_SCOPF_50%_pmax_sub
6466,33,78.45144832983044,NO_SCOPF_50%_pmax_sub
6466,34,17.68409874369445,NO_SCOPF_50%_pmax_sub
6466,67,69.91024396907926,NO_SCOPF_50%_pmax_sub
6466,159,69.91024396907926,NO_SCOPF_50%_pmax_sub
6466,163,24.19403682758218,NO_SCOPF_50%_pmax_sub
6466,189,32.907454690078794,NO_SCOPF_50%_pmax_sub
6466,194,15.149374489922138,NO_SCOPF_50%_pmax_sub
6466,200,26.634965223820018,NO_SCOPF_50%_pmax_sub
6466,204,76.20336189606337,NO_SCOPF_50%_pmax_sub
6466,205,17.68409874369445,NO_SCOPF_50%_pmax_sub
6466,236,91.82670574250812,NO_SCOPF_50%_pmax_sub
6466,266,33.70141630727767,NO_SCOPF_50%_pmax_sub
6466,267,33.70141630727767,NO_SCOPF_50%_pmax_sub
6466,270,1.882158303193819,NO_SCOPF_50%_pmax_sub
6466,276,1.882158303193819,NO_SCOPF_50%_pmax_sub
6466,312,27.69298567382657,NO_SCOPF_50%_pmax_sub
6466,316,4.2238549363459015,NO_SCOPF_50%_pmax_sub
6467,13,23.7362858175602,NO_SCOPF_50%_pmax_sub
6467,27,40.45390080898369,NO_SCOPF_50%_pmax_sub
6467,33,78.73637190737702,NO_SCOPF_50%_pmax_sub
6467,34,14.005622328716527,NO_SCOPF_50%_pmax_sub
6467,50,1.7583123003435617,NO_SCOPF_50%_pmax_sub
6467,60,20.927954398586905,NO_SCOPF_50%_pmax_sub
6467,61,53.665918016252704,NO_SCOPF_50%_pmax_sub
6467,67,74.56142815486021,NO_SCOPF_50%_pmax_sub
6467,105,7.694055677437973,NO_SCOPF_50%_pmax_sub
6467,109,38.53711491989634,NO_SCOPF_50%_pmax_sub
6467,159,74.56142815486021,NO_SCOPF_50%_pmax_sub
6467,189,38.98243099807803,NO_SCOPF_50%_pmax_sub
6467,194,21.8824242360879,NO_SCOPF_50%_pmax_sub
6467,200,40.45390080898369,NO_SCOPF_50%_pmax_sub
6467,204,76.48623210500716,NO_SCOPF_50%_pmax_sub
6467,205,14.005622328716527,NO_SCOPF_50%_pmax_sub
6467,236,92.12384608059176,NO_SCOPF_50%_pmax_sub
6467,266,29.788365186512465,NO_SCOPF_50%_pmax_sub
6467,267,29.788365186512465,NO_SCOPF_50%_pmax_sub
6467,269,26.13589041530315,NO_SCOPF_50%_pmax_sub
6467,275,26.13589041530315,NO_SCOPF_50%_pmax_sub
6467,291,38.53711491989634,NO_SCOPF_50%_pmax_sub
6467,293,53.665918016252704,NO_SCOPF_50%_pmax_sub
6467,312,34.76570977203937,NO_SCOPF_50%_pmax_sub
6467,316,4.373272708676723,NO_SCOPF_50%_pmax_sub
6468,13,27.881160995670143,NO_SCOPF_50%_pmax_sub
6468,27,30.352836196303087,NO_SCOPF_50%_pmax_sub
6468,33,81.59040941047874,NO_SCOPF_50%_pmax_sub
6468,34,7.033326756770521,NO_SCOPF_50%_pmax_sub
6468,50,12.661466617277966,NO_SCOPF_50%_pmax_sub
6468,60,32.4872070416132,NO_SCOPF_50%_pmax_sub
6468,61,95.77188094982273,NO_SCOPF_50%_pmax_sub
6468,67,70.39488095071431,NO_SCOPF_50%_pmax_sub
6468,105,1.7743150419873928,NO_SCOPF_50%_pmax_sub
6468,109,66.43050728534661,NO_SCOPF_50%_pmax_sub
6468,159,70.39488095071431,NO_SCOPF_50%_pmax_sub
6468,189,40.80483770006106,NO_SCOPF_50%_pmax_sub
6468,194,25.997426903479663,NO_SCOPF_50%_pmax_sub
6468,200,30.352836196303087,NO_SCOPF_50%_pmax_sub
6468,204,79.31970131730225,NO_SCOPF_50%_pmax_sub
6468,205,7.033326756770521,NO_SCOPF_50%_pmax_sub
6468,236,95.10025707429679,NO_SCOPF_50%_pmax_sub
6468,266,22.371449614886615,NO_SCOPF_50%_pmax_sub
6468,267,22.371449614886615,NO_SCOPF_50%_pmax_sub
6468,269,47.40131988234168,NO_SCOPF_50%_pmax_sub
6468,275,47.40131988234168,NO_SCOPF_50%_pmax_sub
6468,291,66.43050728534661,NO_SCOPF_50%_pmax_sub
6468,293,95.77188094982273,NO_SCOPF_50%_pmax_sub
6468,312,39.08830943001021,NO_SCOPF_50%_pmax_sub
6468,316,9.895324994339035,NO_SCOPF_50%_pmax_sub
6469,13,20.930912967016866,NO_SCOPF_50%_pmax_sub
6469,27,12.877808952199985,NO_SCOPF_50%_pmax_sub
6469,30,0.362477430943386,NO_SCOPF_50%_pmax_sub
6469,33,80.40752919648696,NO_SCOPF_50%_pmax_sub
6469,34,1.6422406867754944,NO_SCOPF_50%_pmax_sub
6469,60,17.07909319091968,NO_SCOPF_50%_pmax_sub
6469,61,106.99499346422999,NO_SCOPF_50%_pmax_sub
6469,67,73.01551587527649,NO_SCOPF_50%_pmax_sub
6469,109,91.67509032244209,NO_SCOPF_50%_pmax_sub
6469,159,73.01551587527649,NO_SCOPF_50%_pmax_sub
6469,163,32.81186571864629,NO_SCOPF_50%_pmax_sub
6469,189,40.338620047331574,NO_SCOPF_50%_pmax_sub
6469,194,19.097269975235122,NO_SCOPF_50%_pmax_sub
6469,200,12.877808952199985,NO_SCOPF_50%_pmax_sub
6469,204,78.14534580706936,NO_SCOPF_50%_pmax_sub
6469,205,1.6422406867754944,NO_SCOPF_50%_pmax_sub
6469,236,93.86665812216847,NO_SCOPF_50%_pmax_sub
6469,266,16.636576529269405,NO_SCOPF_50%_pmax_sub
6469,267,16.636576529269405,NO_SCOPF_50%_pmax_sub
6469,269,29.934871326995108,NO_SCOPF_50%_pmax_sub
6469,275,29.934871326995108,NO_SCOPF_50%_pmax_sub
6469,291,91.67509032244209,NO_SCOPF_50%_pmax_sub
6469,293,106.99499346422999,NO_SCOPF_50%_pmax_sub
6469,312,31.840047791123652,NO_SCOPF_50%_pmax_sub
6469,316,10.389737514591616,NO_SCOPF_50%_pmax_sub
6470,13,12.518099058351709,NO_SCOPF_50%_pmax_sub
6470,33,74.14251252292888,NO_SCOPF_50%_pmax_sub
6470,61,20.297428390081677,NO_SCOPF_50%_pmax_sub
6470,67,61.17177805429458,NO_SCOPF_50%_pmax_sub
6470,109,5.754892059212921,NO_SCOPF_50%_pmax_sub
6470,159,61.17177805429458,NO_SCOPF_50%_pmax_sub
6470,163,30.375429995520733,NO_SCOPF_50%_pmax_sub
6470,189,32.74546515464624,NO_SCOPF_50%_pmax_sub
6470,194,10.745088018766637,NO_SCOPF_50%_pmax_sub
6470,204,71.92547944590535,NO_SCOPF_50%_pmax_sub
6470,236,87.33301429910796,NO_SCOPF_50%_pmax_sub
6470,266,13.768719655849736,NO_SCOPF_50%_pmax_sub
6470,267,13.768719655849736,NO_SCOPF_50%_pmax_sub
6470,291,5.754892059212921,NO_SCOPF_50%_pmax_sub
6470,293,20.297428390081677,NO_SCOPF_50%_pmax_sub
6470,312,23.066508188238913,NO_SCOPF_50%_pmax_sub
6470,316,5.350494827884177,NO_SCOPF_50%_pmax_sub
6471,13,1.6060575561887163,NO_SCOPF_50%_pmax_sub
6471,33,74.88337857249974,NO_SCOPF_50%_pmax_sub
6471,67,59.939569900452284,NO_SCOPF_50%_pmax_sub
6471,159,59.939569900452284,NO_SCOPF_50%_pmax_sub
6471,163,31.2421348767337,NO_SCOPF_50%_pmax_sub
6471,189,32.900287823929034,NO_SCOPF_50%_pmax_sub
6471,204,72.66100627048729,NO_SCOPF_50%_pmax_sub
6471,236,88.10564670229451,NO_SCOPF_50%_pmax_sub
6471,266,11.387775660179159,NO_SCOPF_50%_pmax_sub
6471,267,11.387775660179159,NO_SCOPF_50%_pmax_sub
6471,312,11.686578796368849,NO_SCOPF_50%_pmax_sub
6471,316,7.009463758349511,NO_SCOPF_50%_pmax_sub
6472,33,47.21888788978026,NO_SCOPF_50%_pmax_sub
6472,34,1.9324447478591082,NO_SCOPF_50%_pmax_sub
6472,163,23.51128295247895,NO_SCOPF_50%_pmax_sub
6472,204,45.195886229800976,NO_SCOPF_50%_pmax_sub
6472,205,1.9324447478591082,NO_SCOPF_50%_pmax_sub
6472,236,59.25497669049332,NO_SCOPF_50%_pmax_sub
6472,266,16.945286766434492,NO_SCOPF_50%_pmax_sub
6472,267,16.945286766434492,NO_SCOPF_50%_pmax_sub
6472,312,9.687624733080611,NO_SCOPF_50%_pmax_sub
6473,33,1.564016216235359,NO_SCOPF_50%_pmax_sub
6473,34,6.946690216656634,NO_SCOPF_50%_pmax_sub
6473,84,25.88915484128256,NO_SCOPF_50%_pmax_sub
6473,94,0.9085068803353238,NO_SCOPF_50%_pmax_sub
6473,205,6.946690216656634,NO_SCOPF_50%_pmax_sub
6473,236,11.642546294030467,NO_SCOPF_50%_pmax_sub
6473,266,22.27928830347753,NO_SCOPF_50%_pmax_sub
6473,267,22.27928830347753,NO_SCOPF_50%_pmax_sub
6473,271,0.9085068803353238,NO_SCOPF_50%_pmax_sub
6474,34,8.931187293894823,NO_SCOPF_50%_pmax_sub
6474,84,33.08573794623817,NO_SCOPF_50%_pmax_sub
6474,94,1.3919422142081714,NO_SCOPF_50%_pmax_sub
6474,119,9.779648077431489,NO_SCOPF_50%_pmax_sub
6474,205,8.931187293894823,NO_SCOPF_50%_pmax_sub
6474,266,24.39033582321224,NO_SCOPF_50%_pmax_sub
6474,267,24.39033582321224,NO_SCOPF_50%_pmax_sub
6474,271,1.3919422142081714,NO_SCOPF_50%_pmax_sub
6475,34,16.986654429963778,NO_SCOPF_50%_pmax_sub
6475,84,32.1023934833226,NO_SCOPF_50%_pmax_sub
6475,94,4.979732197647877,NO_SCOPF_50%_pmax_sub
6475,119,10.939246202214349,NO_SCOPF_50%_pmax_sub
6475,205,16.986654429963778,NO_SCOPF_50%_pmax_sub
6475,266,32.959496298655836,NO_SCOPF_50%_pmax_sub
6475,267,32.959496298655836,NO_SCOPF_50%_pmax_sub
6475,271,4.979732197647877,NO_SCOPF_50%_pmax_sub
6476,34,9.577024007538057,NO_SCOPF_50%_pmax_sub
6476,84,31.633275611641523,NO_SCOPF_50%_pmax_sub
6476,94,4.402041792370113,NO_SCOPF_50%_pmax_sub
6476,119,4.806615080939423,NO_SCOPF_50%_pmax_sub
6476,205,9.577024007538057,NO_SCOPF_50%_pmax_sub
6476,266,25.077357239433013,NO_SCOPF_50%_pmax_sub
6476,267,25.077357239433013,NO_SCOPF_50%_pmax_sub
6476,271,4.402041792370113,NO_SCOPF_50%_pmax_sub
6477,84,30.00431381105733,NO_SCOPF_50%_pmax_sub
6477,94,2.2035480676363193,NO_SCOPF_50%_pmax_sub
6477,266,9.508281435070217,NO_SCOPF_50%_pmax_sub
6477,267,9.508281435070217,NO_SCOPF_50%_pmax_sub
6477,271,2.2035480676363193,NO_SCOPF_50%_pmax_sub
6478,16,5.192556679347149,NO_SCOPF_50%_pmax_sub
6478,84,28.655287326466123,NO_SCOPF_50%_pmax_sub
6478,196,5.192556679347149,NO_SCOPF_50%_pmax_sub
6478,266,1.440188717318165,NO_SCOPF_50%_pmax_sub
6478,267,1.440188717318165,NO_SCOPF_50%_pmax_sub
6479,119,5.684341886080801e-13,NO_SCOPF_50%_pmax_sub
6480,119,1.1368683772161603e-13,NO_SCOPF_50%_pmax_sub
6481,119,1.3642420526593924e-12,NO_SCOPF_50%_pmax_sub
6482,119,2.2737367544323206e-13,NO_SCOPF_50%_pmax_sub
6484,119,6.821210263296962e-13,NO_SCOPF_50%_pmax_sub
6486,84,20.122774473367315,NO_SCOPF_50%_pmax_sub
6486,94,15.131750766346443,NO_SCOPF_50%_pmax_sub
6486,119,4.600573003161799,NO_SCOPF_50%_pmax_sub
6486,266,3.860869197715033,NO_SCOPF_50%_pmax_sub
6486,267,3.860869197715033,NO_SCOPF_50%_pmax_sub
6486,271,15.131750766346443,NO_SCOPF_50%_pmax_sub
6487,34,12.396755548251008,NO_SCOPF_50%_pmax_sub
6487,84,11.337402268310967,NO_SCOPF_50%_pmax_sub
6487,94,23.57339162269625,NO_SCOPF_50%_pmax_sub
6487,119,43.08249946168371,NO_SCOPF_50%_pmax_sub
6487,205,12.396755548251008,NO_SCOPF_50%_pmax_sub
6487,266,28.076901730384748,NO_SCOPF_50%_pmax_sub
6487,267,28.076901730384748,NO_SCOPF_50%_pmax_sub
6487,271,23.57339162269625,NO_SCOPF_50%_pmax_sub
6488,33,10.936314693406189,NO_SCOPF_50%_pmax_sub
6488,34,13.27156397009071,NO_SCOPF_50%_pmax_sub
6488,94,19.714011119487736,NO_SCOPF_50%_pmax_sub
6488,119,16.702367033003725,NO_SCOPF_50%_pmax_sub
6488,204,9.174791908846487,NO_SCOPF_50%_pmax_sub
6488,205,13.27156397009071,NO_SCOPF_50%_pmax_sub
6488,236,21.41670384921963,NO_SCOPF_50%_pmax_sub
6488,266,29.007496272624167,NO_SCOPF_50%_pmax_sub
6488,267,29.007496272624167,NO_SCOPF_50%_pmax_sub
6488,271,19.714011119487736,NO_SCOPF_50%_pmax_sub
6489,33,43.94795550730532,NO_SCOPF_50%_pmax_sub
6489,34,7.780699443868116,NO_SCOPF_50%_pmax_sub
6489,163,19.1612367705564,NO_SCOPF_50%_pmax_sub
6489,204,41.94852658888203,NO_SCOPF_50%_pmax_sub
6489,205,7.780699443868116,NO_SCOPF_50%_pmax_sub
6489,236,55.84379548061679,NO_SCOPF_50%_pmax_sub
6489,266,23.16648190569299,NO_SCOPF_50%_pmax_sub
6489,267,23.16648190569299,NO_SCOPF_50%_pmax_sub
6490,13,6.345975760415968,NO_SCOPF_50%_pmax_sub
6490,33,73.41039001807269,NO_SCOPF_50%_pmax_sub
6490,67,79.17421296002215,NO_SCOPF_50%_pmax_sub
6490,159,79.17421296002215,NO_SCOPF_50%_pmax_sub
6490,163,29.779391377060563,NO_SCOPF_50%_pmax_sub
6490,189,29.15906592330066,NO_SCOPF_50%_pmax_sub
6490,194,4.61744780209483,NO_SCOPF_50%_pmax_sub
6490,204,71.19863315363227,NO_SCOPF_50%_pmax_sub
6490,236,86.56950034043575,NO_SCOPF_50%_pmax_sub
6490,266,13.91990128042471,NO_SCOPF_50%_pmax_sub
6490,267,13.91990128042471,NO_SCOPF_50%_pmax_sub
6490,312,16.62973581026563,NO_SCOPF_50%_pmax_sub
6490,316,5.256885786722023,NO_SCOPF_50%_pmax_sub
6491,33,76.03796382320638,NO_SCOPF_50%_pmax_sub
6491,60,24.742624654221174,NO_SCOPF_50%_pmax_sub
6491,61,87.50923549189099,NO_SCOPF_50%_pmax_sub
6491,67,108.67010498079401,NO_SCOPF_50%_pmax_sub
6491,109,87.10751490894825,NO_SCOPF_50%_pmax_sub
6491,159,108.67010498079401,NO_SCOPF_50%_pmax_sub
6491,163,69.20111226021726,NO_SCOPF_50%_pmax_sub
6491,189,44.58876269558914,NO_SCOPF_50%_pmax_sub
6491,204,73.80727073172568,NO_SCOPF_50%_pmax_sub
6491,236,89.30973747883058,NO_SCOPF_50%_pmax_sub
6491,269,19.980442093377206,NO_SCOPF_50%_pmax_sub
6491,275,19.980442093377206,NO_SCOPF_50%_pmax_sub
6491,291,87.10751490894825,NO_SCOPF_50%_pmax_sub
6491,293,87.50923549189099,NO_SCOPF_50%_pmax_sub
6491,312,9.348735170407053,NO_SCOPF_50%_pmax_sub
6491,316,9.539623934245128,NO_SCOPF_50%_pmax_sub
6492,33,42.69618346216248,NO_SCOPF_50%_pmax_sub
6492,60,11.870620521141632,NO_SCOPF_50%_pmax_sub
6492,67,84.3089784351447,NO_SCOPF_50%_pmax_sub
6492,159,84.3089784351447,NO_SCOPF_50%_pmax_sub
6492,163,17.03932067375581,NO_SCOPF_50%_pmax_sub
6492,189,12.193465837255644,NO_SCOPF_50%_pmax_sub
6492,204,40.70577573264086,NO_SCOPF_50%_pmax_sub
6492,236,54.538350799975206,NO_SCOPF_50%_pmax_sub
6493,33,48.3181323147727,NO_SCOPF_50%_pmax_sub
6493,60,17.82287302664318,NO_SCOPF_50%_pmax_sub
6493,67,81.97525695020033,NO_SCOPF_50%_pmax_sub
