t,total_demand_fbmc,total_renewables_fbmc,renewable_share_fbmc,mean_loading_d1,high_loading_share_d1,n_high_loading_lines_d1,n_lines_total_d1,demand_bin,renewables_bin,congestion_bin,strategy
5116,14978.390000000001,303.61411949999996,0.020270143820530773,0.2726224798060494,0.007380073800738007,2,271,low,low,low,dynamic_gen
5117,15892.16,324.89431999082996,0.020443685439287672,0.2897583681045873,0.007380073800738007,2,271,low,low,low,dynamic_gen
5118,17739.219999999998,665.2228073746893,0.03750011597886995,0.3150984295974462,0.033210332103321034,9,271,mid,low,mid,dynamic_gen
5119,18978.99,1837.3357362691345,0.09680893115329817,0.32921886732182687,0.033210332103321034,9,271,mid,low,mid,dynamic_gen
5120,19472.339999999997,4189.791078225591,0.21516628603576107,0.33919262135509454,0.033210332103321034,9,271,mid,mid,mid,dynamic_gen
5121,19067.000000000004,6510.47341423856,0.3414524264036586,0.3699492335507333,0.033210332103321034,9,271,mid,mid,mid,dynamic_gen
5122,18754.700000000004,8043.615890244466,0.4288853402210893,0.39019113767280494,0.02952029520295203,8,271,mid,high,mid,dynamic_gen
5123,18528.49,9157.14974940034,0.49421996878322727,0.4172026236993364,0.06642066420664207,18,271,mid,high,high,dynamic_gen
5124,17939.210000000006,9695.414681199374,0.5404594004529392,0.41262840880126084,0.055350553505535055,15,271,mid,high,high,dynamic_gen
5125,17494.989999999994,9559.28431339486,0.546401244778926,0.4036166055701808,0.04797047970479705,13,271,mid,high,mid,dynamic_gen
5126,17004.31,8917.627015569424,0.5244333357583708,0.38946290820713314,0.04428044280442804,12,271,mid,high,mid,dynamic_gen
5127,16898.179999999997,7958.047387424924,0.47094109468741163,0.37218976709748397,0.02952029520295203,8,271,mid,high,mid,dynamic_gen
5128,16740.020000000004,6699.80718108478,0.400226952003927,0.3532438674406819,0.02214022140221402,6,271,low,high,mid,dynamic_gen
5129,17366.040000000005,4510.406962679563,0.2597257038841072,0.32434424246244586,0.01845018450184502,5,271,mid,mid,mid,dynamic_gen
5130,18479.7,2226.909736278089,0.12050572986997023,0.3173901262038354,0.033210332103321034,9,271,mid,low,mid,dynamic_gen
5131,19436.970000000012,866.460061121038,0.04457793890308199,0.32842629810255247,0.04059040590405904,11,271,mid,low,mid,dynamic_gen
5132,19298.809999999983,739.8239505000001,0.038335210849788186,0.3270103743800366,0.04059040590405904,11,271,mid,low,mid,dynamic_gen
5133,18775.700000000008,1051.9630394999997,0.05602789986525132,0.32605629018058535,0.02952029520295203,8,271,mid,low,mid,dynamic_gen
5134,17762.130000000005,1367.274336,0.07697693553644747,0.30967251173342514,0.01845018450184502,5,271,mid,low,mid,dynamic_gen
5135,15995.260000000006,1650.7610459999999,0.10320313930501906,0.27338854525687106,0.007380073800738007,2,271,low,low,low,dynamic_gen
5136,15024.639999999996,1866.594825,0.12423557735825953,0.2531788400713566,0.0,0,271,low,low,low,dynamic_gen
5137,14487.330000000002,2018.7595875,0.13934655920034952,0.2494531168121629,0.0036900369003690036,1,271,low,low,low,dynamic_gen
5138,14329.910000000002,2153.0817795,0.15025089337616213,0.25000120745760795,0.0036900369003690036,1,271,low,low,low,dynamic_gen
5139,14377.379999999997,2312.0467920000006,0.1608114129278075,0.2533369001994998,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
5140,14496.160000000002,2452.7889914999996,0.16920267101770395,0.25880174886384516,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
5141,15587.340000000004,2539.693097270517,0.1629330660183531,0.27283482431822914,0.0,0,271,low,mid,low,dynamic_gen
5142,17828.899999999998,2599.406881173663,0.14579737847952837,0.3266661008284319,0.01845018450184502,5,271,mid,low,mid,dynamic_gen
5143,19557.809999999994,3530.7389496586916,0.18052833878939883,0.34918694332180555,0.03690036900369004,10,271,mid,mid,mid,dynamic_gen
5144,20220.089999999997,6029.274178241397,0.2981823611191344,0.35270156118272317,0.05166051660516605,14,271,mid,mid,high,dynamic_gen
5145,19894.99000000001,8657.31027300242,0.4351502701435093,0.3747317804792674,0.04059040590405904,11,271,mid,high,mid,dynamic_gen
5146,19724.739999999998,10279.582916581,0.5211517574670693,0.39923674420646504,0.05166051660516605,14,271,mid,high,high,dynamic_gen
5147,19896.91999999999,11376.140927338238,0.5717538657912,0.4209191831280694,0.07380073800738007,20,271,mid,high,high,dynamic_gen
5148,20000.790000000005,11932.553934647618,0.5966041308692114,0.42453636169224696,0.07749077490774908,21,271,mid,high,high,dynamic_gen
5149,19492.000000000004,11742.79889786492,0.602441970955516,0.4162000634199425,0.05904059040590406,16,271,mid,high,high,dynamic_gen
5150,19316.479999999992,10791.033027785314,0.5586438640883493,0.4158084007354884,0.07011070110701106,19,271,mid,high,high,dynamic_gen
5151,19091.6,9268.863422626064,0.48549432329537934,0.3917375038652565,0.03690036900369004,10,271,mid,high,mid,dynamic_gen
5152,19160.299999999996,7319.279994009772,0.3820023691700951,0.3605044444059385,0.033210332103321034,9,271,mid,high,mid,dynamic_gen
5153,19585.239999999994,4756.301650031849,0.2428513334547777,0.3369494662822842,0.025830258302583026,7,271,mid,mid,mid,dynamic_gen
5154,20110.430000000008,2487.5303027535456,0.1236935412496672,0.3416378092605486,0.03690036900369004,10,271,mid,low,mid,dynamic_gen
5155,20341.820000000003,1388.8945520098382,0.06827779185981579,0.33783486105592064,0.04428044280442804,12,271,mid,low,mid,dynamic_gen
5156,19964.399999999998,1182.103569,0.05921057327042136,0.3385877700974588,0.04428044280442804,12,271,mid,low,mid,dynamic_gen
5157,19609.900000000016,1423.614243,0.07259671099801625,0.3432758428774421,0.04428044280442804,12,271,mid,low,mid,dynamic_gen
5158,18677.440000000002,1681.5490560000003,0.09003102438021485,0.3284562500206624,0.02952029520295203,8,271,mid,low,mid,dynamic_gen
5159,16818.980000000003,1819.9027859999999,0.10820530055924911,0.3004821403124388,0.007380073800738007,2,271,low,low,low,dynamic_gen
5160,15753.310000000005,1814.649999,0.11519166441846186,0.2659681996188144,0.0036900369003690036,1,271,low,low,low,dynamic_gen
5161,15272.750000000002,1753.5555089999998,0.11481596366076834,0.25518488571876,0.0036900369003690036,1,271,low,low,low,dynamic_gen
5162,14999.699999999993,1723.2065325,0.11488273315466314,0.2503848972061202,0.0036900369003690036,1,271,low,low,low,dynamic_gen
5163,14987.890000000001,1749.3988200000003,0.11672082060917181,0.2500102451888838,0.0036900369003690036,1,271,low,low,low,dynamic_gen
5164,15248.500000000002,1672.4289090000002,0.10967825746794767,0.2547309522750247,0.0036900369003690036,1,271,low,low,low,dynamic_gen
5165,16158.009999999995,1590.9249017401623,0.09846044789798762,0.2814514329178412,0.007380073800738007,2,271,low,low,low,dynamic_gen
5166,18125.50000000001,1396.014884770023,0.07701938621114023,0.31482981375313746,0.025830258302583026,7,271,mid,low,mid,dynamic_gen
5167,19582.359999999997,1504.5528349111694,0.07683204858409148,0.3317382467495842,0.04428044280442804,12,271,mid,low,mid,dynamic_gen
5168,20022.660000000003,2343.0271781202073,0.1170187766320862,0.33385108918962186,0.033210332103321034,9,271,mid,low,mid,dynamic_gen
5169,19585.979999999985,3675.6796536115294,0.18766891692994336,0.32556523561957207,0.025830258302583026,7,271,mid,mid,mid,dynamic_gen
5170,19317.119999999984,4910.801424619238,0.25422016452862756,0.31067853151483965,0.02214022140221402,6,271,mid,mid,mid,dynamic_gen
5171,19312.24,5658.660815678747,0.2930090354965942,0.30191769313933925,0.02214022140221402,6,271,mid,mid,mid,dynamic_gen
5172,19118.109999999997,6282.012010218465,0.3285895943803266,0.3030565531977436,0.02214022140221402,6,271,mid,mid,mid,dynamic_gen
5173,18393.579999999998,6468.286226146447,0.35165999365792017,0.3016187722926924,0.014760147601476014,4,271,mid,mid,mid,dynamic_gen
5174,17783.65,7049.677532529324,0.3964134208966845,0.3055299180216517,0.007380073800738007,2,271,mid,high,low,dynamic_gen
5175,17626.61,7226.162630760061,0.409957594271392,0.3128540229645803,0.01107011070110701,3,271,mid,high,low,dynamic_gen
5176,17742.860000000004,7398.704323057553,0.41699615073655266,0.3236822019354232,0.01845018450184502,5,271,mid,high,mid,dynamic_gen
5177,18281.979999999992,6098.757738288633,0.33359393995008396,0.31318968514738416,0.014760147601476014,4,271,mid,mid,mid,dynamic_gen
5178,18818.57,4265.567853017553,0.2266680121293782,0.31859100877112034,0.025830258302583026,7,271,mid,mid,mid,dynamic_gen
5179,19049.689999999995,2613.8377568856295,0.13721156390920955,0.3383255039990049,0.02952029520295203,8,271,mid,low,mid,dynamic_gen
5180,18909.23,2134.979712,0.11290675040707633,0.3402998773510798,0.03690036900369004,10,271,mid,low,mid,dynamic_gen
5181,18429.629999999994,2153.7440564999997,0.11686311968824119,0.3339921715578299,0.025830258302583026,7,271,mid,low,mid,dynamic_gen
5182,17771.65,2037.0399135000002,0.11462300425115282,0.3250622191800792,0.025830258302583026,7,271,mid,low,mid,dynamic_gen
5183,16269.890000000005,1945.5782250000002,0.11958152298509699,0.29372532825159114,0.01107011070110701,3,271,low,low,low,dynamic_gen
5184,15132.300000000003,1798.1270084999996,0.11882707906266723,0.2662222585827788,0.0036900369003690036,1,271,low,low,low,dynamic_gen
5185,14680.230000000007,1502.61183,0.10235615041453706,0.2592654868870643,0.0036900369003690036,1,271,low,low,low,dynamic_gen
5186,14435.03,1201.183734,0.08321310963676555,0.2562504583001322,0.0036900369003690036,1,271,low,low,low,dynamic_gen
5187,14203.880000000005,1019.3802644999998,0.07176773279554598,0.2528088034822272,0.0036900369003690036,1,271,low,low,low,dynamic_gen
5188,14064.090000000002,939.2809244999999,0.0667857589435221,0.2505787686145257,0.0036900369003690036,1,271,low,low,low,dynamic_gen
5189,14217.919999999998,917.1835697836912,0.06450898371799048,0.25211648658297764,0.0036900369003690036,1,271,low,low,low,dynamic_gen
5190,14682.760000000004,893.067892446866,0.06082425187409355,0.2607623427110207,0.0036900369003690036,1,271,low,low,low,dynamic_gen
5191,15492.759999999997,2340.5286998274805,0.1510724170404422,0.27231846774845586,0.007380073800738007,2,271,low,low,low,dynamic_gen
5192,16317.729999999998,4808.331228210735,0.2946691254366101,0.3009197551980533,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
5193,16941.089999999997,7396.134934337086,0.4365796376937427,0.34905046342865886,0.01845018450184502,5,271,mid,high,mid,dynamic_gen
5194,16625.14,8773.792522805685,0.5277424745178497,0.35969487495737645,0.02214022140221402,6,271,low,high,mid,dynamic_gen
5195,15894.41,9657.000568383985,0.6075721318617039,0.3671418505057918,0.01845018450184502,5,271,low,high,mid,dynamic_gen
5196,15170.570000000002,10103.413395197329,0.6659877246008111,0.3725311055895183,0.04059040590405904,11,271,low,high,mid,dynamic_gen
5197,14774.159999999994,9977.348858026755,0.675324272786186,0.36711513108369664,0.04059040590405904,11,271,low,high,mid,dynamic_gen
5198,14604.619999999999,9281.944189800899,0.6355484901216807,0.3574286156593985,0.025830258302583026,7,271,low,high,mid,dynamic_gen
5199,14551.22,8033.713569163616,0.5520989696509032,0.33064449223152304,0.007380073800738007,2,271,low,high,low,dynamic_gen
5200,14833.099999999999,6246.45027964378,0.42111563190727364,0.315897499722448,0.0036900369003690036,1,271,low,high,low,dynamic_gen
5201,15487.169999999996,3943.173757140959,0.254609057506372,0.28551930769405254,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
5202,16403.919999999995,1940.041172774215,0.11826692478226032,0.2789676390534808,0.007380073800738007,2,271,low,low,low,dynamic_gen
5203,16926.69,720.258670004835,0.04255165481289225,0.29821232355222427,0.02214022140221402,6,271,mid,low,mid,dynamic_gen
5204,16529.529999999995,612.7316040000002,0.03706890661742956,0.295068357621954,0.01107011070110701,3,271,low,low,low,dynamic_gen
5205,16481.689999999995,984.315873,0.059721780533428324,0.2959090571785059,0.01107011070110701,3,271,low,low,low,dynamic_gen
5206,16043.389999999994,1373.544267,0.08561434129569875,0.28970137378537447,0.007380073800738007,2,271,low,low,low,dynamic_gen
5207,15142.180000000002,1714.6660469999997,0.11323772713043957,0.2636469768617772,0.0036900369003690036,1,271,low,low,low,dynamic_gen
5208,14508.010000000002,1908.0994619999997,0.13152041265480238,0.25757065159284603,0.0036900369003690036,1,271,low,low,low,dynamic_gen
5209,13972.099999999999,2029.1223089999999,0.1452267238997717,0.2580152122245171,0.0036900369003690036,1,271,low,low,low,dynamic_gen
5210,13483.649999999998,2063.5466279999996,0.15304065501551878,0.2593691727957837,0.0036900369003690036,1,271,low,low,low,dynamic_gen
5211,13205.690000000006,2024.1659730000001,0.1532798341472501,0.25360360825270584,0.0036900369003690036,1,271,low,low,low,dynamic_gen
5212,13154.920000000002,1820.5774335,0.13839517332678572,0.25313568950820103,0.0036900369003690036,1,271,low,low,low,dynamic_gen
5213,13158.239999999996,1524.6279806662797,0.11586868613631307,0.24822640987031058,0.0036900369003690036,1,271,low,low,low,dynamic_gen
5214,13170.02,1388.2392452063696,0.10540904609152982,0.24342727233428646,0.0036900369003690036,1,271,low,low,low,dynamic_gen
5215,13640.460000000001,2159.312112720329,0.1583020010117202,0.2517498684723626,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
5216,14283.110000000004,4354.967674907691,0.3049033211189783,0.28213849469382346,0.007380073800738007,2,271,low,mid,low,dynamic_gen
5217,14997.429999999997,6710.22803672003,0.44742519463134894,0.31626297018639415,0.0036900369003690036,1,271,low,high,low,dynamic_gen
5218,15461.950000000004,8476.032212750652,0.5481864973532219,0.3348806063091795,0.01107011070110701,3,271,low,high,low,dynamic_gen
5219,15654.459999999997,9596.327392632249,0.6130091611356924,0.3618211266716677,0.025830258302583026,7,271,low,high,mid,dynamic_gen
5220,15111.970000000007,10441.399835452361,0.6909357175439308,0.37232833269199855,0.04059040590405904,11,271,low,high,mid,dynamic_gen
5221,14390.160000000005,10491.687926417908,0.7290876492282159,0.36644636347546483,0.05166051660516605,14,271,low,high,high,dynamic_gen
5222,13739.300000000001,9868.128338931177,0.718240983087288,0.3529689537232573,0.033210332103321034,9,271,low,high,mid,dynamic_gen
5223,13997.680000000002,8723.163525205033,0.6231863798290168,0.3446771493933544,0.014760147601476014,4,271,low,high,mid,dynamic_gen
5224,14776.099999999999,6954.321982364308,0.4706466511707628,0.32695445412425006,0.0036900369003690036,1,271,low,high,low,dynamic_gen
5225,15041.600000000002,4410.992683106436,0.2932528908564538,0.29818902939938785,0.007380073800738007,2,271,low,mid,low,dynamic_gen
5226,15836.149999999989,2179.946542381302,0.13765634591622988,0.2727145632044853,0.014760147601476014,4,271,low,low,mid,dynamic_gen
5227,16327.180000000002,890.0726678635017,0.054514782581162304,0.29264977352046756,0.01107011070110701,3,271,low,low,low,dynamic_gen
5228,16817.000000000004,665.3294745000001,0.03956291101266575,0.3030130645799029,0.01845018450184502,5,271,low,low,mid,dynamic_gen
5229,16840.559999999994,798.6560160000001,0.04742455215266003,0.3026251560249265,0.01845018450184502,5,271,low,low,mid,dynamic_gen
5230,16413.989999999994,844.2833865000001,0.05143681618546133,0.2961287040001167,0.01107011070110701,3,271,low,low,low,dynamic_gen
5231,15137.889999999992,785.9913719999998,0.051922122039465224,0.2682837235523312,0.0036900369003690036,1,271,low,low,low,dynamic_gen
5232,14262.450000000004,674.699496,0.04730600254514475,0.24858276111556354,0.0036900369003690036,1,271,low,low,low,dynamic_gen
5233,13849.329999999998,557.545608,0.04025794807402236,0.24422927577213122,0.0036900369003690036,1,271,low,low,low,dynamic_gen
5234,13463.630000000001,436.40277900000007,0.03241345602931751,0.24392672087913464,0.0,0,271,low,low,low,dynamic_gen
5235,13315.990000000005,337.6918695,0.025359877072602177,0.24293368104118576,0.0,0,271,low,low,low,dynamic_gen
5236,13459.390000000001,265.2535439999999,0.01970769433087234,0.24442086495478194,0.0,0,271,low,low,low,dynamic_gen
5237,14649.090000000007,212.9754639156123,0.014538477401368426,0.2632777971825883,0.0036900369003690036,1,271,low,low,low,dynamic_gen
5238,17457.3,439.53546148857725,0.025177745784776412,0.3118742910449428,0.025830258302583026,7,271,mid,low,mid,dynamic_gen
5239,19060.769999999993,1425.9495096928706,0.07481069808265202,0.33159007777864197,0.03690036900369004,10,271,mid,low,mid,dynamic_gen
5240,19779.060000000005,3474.157967782553,0.17564828499345025,0.34106738868455316,0.04797047970479705,13,271,mid,mid,mid,dynamic_gen
5241,19544.990000000005,5849.675756247912,0.2992928497915789,0.3575716370673776,0.04797047970479705,13,271,mid,mid,mid,dynamic_gen
5242,19351.83,7603.787100409954,0.39292341346580417,0.3965064452322213,0.03690036900369004,10,271,mid,high,mid,dynamic_gen
5243,19631.42,8810.06769537573,0.44877383782608343,0.42759574528669236,0.07749077490774908,21,271,mid,high,high,dynamic_gen
5244,18967.870000000003,9353.279110492436,0.4931117258022348,0.43916234784251446,0.07380073800738007,20,271,mid,high,high,dynamic_gen
5245,18423.75,9082.827961802728,0.49299561499709493,0.42616445784577844,0.05904059040590406,16,271,mid,high,high,dynamic_gen
5246,18134.980000000003,7712.508194537747,0.4252835235846825,0.38450509892697843,0.025830258302583026,7,271,mid,high,mid,dynamic_gen
5247,18084.910000000003,6615.388736171934,0.36579605517372954,0.36366782116353935,0.025830258302583026,7,271,mid,high,mid,dynamic_gen
5248,17493.979999999985,4934.117749699673,0.28204660973087187,0.3303502905307492,0.01845018450184502,5,271,mid,mid,mid,dynamic_gen
5249,17551.920000000006,3145.7608663516976,0.17922602577676383,0.30050575883928193,0.014760147601476014,4,271,mid,mid,mid,dynamic_gen
